molid,CS
56604049,0.3571428571428571
57398154,0.608333333333333
57399803,0.910919540229885
57399804,0.9114285714285708
57399805,0.911931818181818
57401575,0.9124293785310732
44397710,0.912921348314607
5329868,0.91340782122905
5329849,0.9138888888888892
5329850,0.914364640883978
5482344,informer
5329801,0.914835164835165
9901964,0.9153005464480872
9604915,0.9157608695652172
11604319,0.916216216216216
11627264,0.916666666666667
11656050,0.917112299465241
11669455,0.917553191489362
9604912,0.917989417989418
70682205,0.918421052631579
70696859,0.9188481675392672
11717091,0.919270833333333
11605761,0.919689119170985
44410704,0.920103092783505
10294883,0.9205128205128208
9917474,0.6129032258064521
21951965,0.9209183673469392
22609796,0.6171875
44418540,0.921319796954315
11453116,0.921717171717172
44418539,0.9221105527638191
44418572,0.9225
44418555,0.9228855721393028
44418556,0.9232673267326728
44418532,0.923645320197044
44418533,0.9240196078431372
16099859,0.9243902439024392
11957417,0.924757281553398
25190921,0.92512077294686
16048194,0.9254807692307688
16048415,0.9258373205741628
25190924,0.926190476190476
16048303,0.92654028436019
16664858,0.92688679245283
766949,0.9272300469483572
44431824,0.927570093457944
766948,0.927906976744186
9927432,0.9282407407407408
24180608,0.9285714285714292
44433173,0.928899082568807
11281930,0.929223744292237
10160775,0.929545454545455
10113568,0.9298642533936652
24896610,0.93018018018018
25093474,0.930493273542601
6539574,0.9308035714285708
6539584,0.9311111111111108
6539603,0.93141592920354
11617559,0.931718061674009
44418547,0.932017543859649
453216,0.932314410480349
9951300,0.932608695652174
25190926,0.9329004329004328
9910722,0.933189655172414
6539049,0.933476394849785
6539081,informer
10158653,0.933760683760684
6539047,0.934042553191489
10200651,0.934322033898305
6539056,0.9345991561181428
6539093,0.934873949579832
6539107,informer
5793317,0.935146443514644
6539086,0.935416666666667
6539085,0.935684647302905
6539087,0.935950413223141
6539075,0.936213991769547
23646938,informer
15872403,0.936475409836066
9800117,0.9367346938775508
18536627,0.9369918699186992
18536613,0.9372469635627528
5329855,0.9375
15872407,0.937751004016064
9890357,0.938
15872388,0.9382470119521908
9604958,0.9384920634920628
6603857,0.375
9604940,0.938735177865613
9604911,0.938976377952756
5329404,0.93921568627451
17892742,0.939453125
44329036,0.939688715953307
6539451,0.939922480620155
6539522,0.94015444015444
6539487,0.940384615384615
6539364,0.9406130268199228
11163861,informer
11290221,0.9408396946564892
6539369,0.94106463878327
6539422,0.621212121212121
44397147,0.941287878787879
6539385,0.941509433962264
599038,0.941729323308271
6539409,0.38888888888888895
11473228,0.9419475655430708
5329875,0.942164179104478
5329802,0.942379182156134
11626927,informer
44418545,0.942592592592593
11247002,0.94280442804428
11502866,0.943014705882353
11640889,0.943223443223443
9858084,0.943430656934307
11233873,0.943636363636364
9873849,0.943840579710145
44418546,0.9440433212996392
23646936,0.9442446043165472
579429,0.944444444444444
44433171,0.944642857142857
10295475,0.944839857651246
6539593,0.945035460992908
6539046,0.9452296819787992
6539598,0.945422535211268
6539611,0.9456140350877192
6539567,0.9458041958041958
6539108,informer
6539089,0.945993031358885
15872406,0.946180555555556
15872409,0.94636678200692
6539607,0.9465517241379308
10236195,0.9467353951890028
11751266,0.946917808219178
6539412,0.947098976109215
10321190,0.947278911564626
6539430,0.4
11269477,0.947457627118644
9604970,0.9476351351351352
5329854,0.947811447811448
10286242,0.947986577181208
25218621,0.409090909090909
25210971,0.25
44581222,0.625
44581765,0.948160535117057
25218614,informer
25210972,0.25
25263274,0.628571428571429
25218573,0.948333333333333
10173796,informer
