molid,AS
6539049,0.5111111111111111
6539081,informer
10158653,0.933744855967078
6539047,0.521052631578947
10200651,0.9340163934426228
6539056,0.3571428571428571
6539093,0.9342857142857142
6539107,0.2
5793317,0.625
6539086,0.266666666666667
6539085,0.375
6539087,0.3
6539075,0.63030303030303
23646938,informer
15872403,0.934552845528455
9800117,0.934817813765182
18536627,0.93508064516129
18536613,0.935341365461847
5329855,0.9356
15872407,0.935856573705179
9890357,0.9361111111111108
15872388,0.936363636363636
9604958,0.9366141732283472
6603857,0.936862745098039
9604940,0.937109375
9604911,informer
5329404,0.9373540856031128
17892742,0.937596899224806
44329036,0.937837837837838
6539451,0.938076923076923
6539522,0.938314176245211
6539487,0.635294117647059
6539364,0.7293103448275859
11163861,0.53
11290221,0.938549618320611
6539369,0.453846153846154
6539422,0.938783269961977
44397147,0.9390151515151508
6539385,0.7322033898305079
599038,0.939245283018868
6539409,0.939473684210526
11473228,0.939700374531835
5329875,0.939925373134328
5329802,0.940148698884758
11626927,0.464285714285714
44418545,0.94037037037037
11247002,0.64
11502866,0.9405904059040592
11640889,0.940808823529412
9858084,0.941025641025641
11233873,0.9412408759124092
9873849,0.941454545454545
44418546,0.941666666666667
23646936,0.9418772563176891
579429,0.942086330935252
44433171,0.942293906810036
10295475,0.9425
6539593,0.94270462633452
6539046,0.6444444444444439
6539598,0.94290780141844
6539611,0.943109540636042
6539567,0.9433098591549302
6539108,0.1
6539089,0.32
15872406,0.943508771929825
15872409,0.943706293706294
6539607,0.94390243902439
10236195,0.944097222222222
11751266,0.6486486486486489
6539412,0.9442906574394458
10321190,0.94448275862069
6539430,0.9446735395189
11269477,0.6526315789473679
9604970,0.94486301369863
5329854,0.9450511945392492
10286242,0.9452380952380948
25218621,0.4733333333333329
25210971,0.656410256410256
44581222,0.9454237288135592
44581765,0.66
25218614,0.38888888888888895
25210972,0.538095238095238
25263274,0.945608108108108
25218573,0.945791245791246
10173796,informer
25263114,0.9459731543624158
25263110,0.946153846153846
25263099,0.946333333333333
44571414,0.9465116279069772
44571449,0.946688741721854
25218601,informer
24856364,0.946864686468647
25218600,informer
44578672,0.94703947368421
44593640,0.947213114754098
44578253,0.947385620915033
44578254,0.9475570032573292
44578563,0.947727272727273
9822610,0.94789644012945
25263087,0.948064516129032
25263103,0.663414634146341
25263088,0.9482315112540188
25263116,0.948397435897436
42618163,0.948562300319489
42618164,0.9487261146496808
11569498,0.9488888888888892
9857146,0.949050632911392
44589696,0.949211356466877
25263118,0.94937106918239
10308522,0.545454545454545
10193464,0.735
10469531,0.9495297805642628
44587530,0.9496875
25218584,0.666666666666667
25023715,informer
44571453,0.949844236760125
11284937,0.95
25211574,informer
11307581,0.95015479876161
10125875,0.9503086419753092
25218593,0.33333333333333304
25263092,0.950461538461538
44581245,informer
9826308,0.669767441860465
44571435,0.9506134969325152
25263078,0.950764525993884
44578425,0.9509146341463408
11273032,0.951063829787234
25218571,0.737704918032787
44578255,0.951212121212121
44578401,0.951359516616314
5329489,0.951506024096386
25263083,0.951651651651652
25263115,0.951796407185629
11155941,0.9519402985074632
11328632,0.952083333333333
25263117,0.7403225806451609
25263119,0.9522255192878342
10171618,0.952366863905325
10193482,0.952507374631268
44532523,0.9526470588235292
22727427,0.952785923753666
44532204,informer
44536036,0.952923976608187
56604044,0.953061224489796
9604943,0.9531976744186048
56604020,0.953333333333333
9604948,0.953468208092486
9604926,0.953602305475504
9604922,0.953735632183908
22464113,0.9538681948424068
10475737,0.954
