coding_CID coding_FDR as_CID as_FDR
10193464 0.961538461538462 25263116 0.948397435897436
10469531 0.961661341853035 42618163 0.948562300319489
44587530 0.961783439490446 42618164 0.948726114649681
25218584 0.961904761904762 11569498 0.948888888888889
44571453 0.962025316455696 9857146 0.949050632911392
11284937 0.962145110410095 44589696 0.949211356466877
25211574 0.962264150943396 25263118 0.94937106918239
11307581 0.962382445141066 10469531 0.949529780564263
10125875 0.9625 44587530 0.9496875
25263092 0.962616822429907 44571453 0.949844236760125
44581245 0.962732919254658 11284937 0.95
9826308 0.962848297213622 11307581 0.95015479876161
44571435 0.962962962962963 10125875 0.950308641975309
25263078 0.963076923076923 25263092 0.950461538461538
44578425 0.96319018404908 44571435 0.950613496932515
11273032 0.963302752293578 25263078 0.950764525993884
25218571 0.963414634146341 44578425 0.950914634146341
44578255 0.963525835866261 11273032 0.951063829787234
44578401 0.963636363636364 44578255 0.951212121212121
5329489 0.963746223564955 44578401 0.951359516616314
25263083 0.963855421686747 5329489 0.951506024096386
25263115 0.963963963963964 25263083 0.951651651651652
