molid,AS
6539592,0.855311355311355
6539600,0.856884057971015
6539599,0.8584229390681
6539597,0.8599290780141841
6539620,0.8614035087719301
6539617,0.8628472222222221
11959377,0.86426116838488
11959682,0.8656462585034008
11959683,0.8670033670033671
15872400,0.868333333333333
15872391,0.86963696369637
15872404,0.870915032679739
9885504,0.872168284789644
16219401,0.8733974358974358
6539453,0.874603174603175
6539521,0.875786163522013
448008,0.8769470404984421
6539482,0.878086419753086
6539478,0.879204892966361
6539502,0.88030303030303
6539466,0.881381381381381
44386338,0.8824404761904759
5329853,0.8834808259587019
9827373,0.8845029239766079
53239985,0.885507246376812
53239984,0.886494252873563
15872408,0.8874643874643872
6518526,0.7592592592592591
56604006,0.8884180790960451
53239978,0.7635135135135129
5329860,0.889355742296919
56667992,0.890277777777778
53239955,0.891184573002755
56681565,0.8920765027322399
53239967,informer
9944269,0.892953929539295
9926067,0.8938172043010749
9858662,0.894666666666667
9901444,0.895502645502645
11244488,0.8963254593175849
11392350,0.897135416666667
11231939,0.897932816537468
56604005,0.8987179487179491
56603995,0.899491094147583
56604013,informer
25263120,0.767543859649123
25263123,0.621794871794872
25263124,0.771367521367521
16051023,0.775
56667993,0.6369047619047621
56657596,0.65
24949545,0.9002525252525251
5329857,0.901002506265664
5329861,0.901741293532338
9922527,0.9024691358024692
6539751,0.9031862745098042
6539382,0.9038929440389292
449054,0.904589371980676
44397010,0.9052757793764992
6539418,0.9059523809523812
44397250,0.90661938534279
6539411,0.778455284552846
6539361,0.4861111111111111
44397201,0.907276995305164
11680113,0.907925407925408
5034,0.9085648148148148
10215776,0.909195402298851
44396990,0.909817351598174
6539439,0.910430839002268
6539414,0.661458333333333
44397453,0.911036036036036
5329829,informer
6539390,0.911633109619687
10133732,0.781746031746032
6539417,0.912222222222222
6539413,0.91280353200883
22464120,0.7848837209302328
6539424,0.787878787878788
44397032,0.913377192982456
5329831,0.913943355119826
6539397,0.914502164502164
6539440,0.38888888888888895
53239988,0.7907407407407409
57400544,0.91505376344086
16236469,0.9155982905982908
57400541,0.916135881104034
57400545,0.916666666666667
57398861,0.917190775681342
56603980,0.917708333333333
56604034,informer
57391875,0.918219461697723
57393604,0.9187242798353912
57400542,0.9192229038854808
57398867,0.919715447154472
57398866,0.92020202020202
57390087,0.793478260869565
57395317,0.920682730923695
21701565,0.7960992907801421
57395310,0.921157684630739
57398144,0.921626984126984
57398145,0.6715686274509799
57391091,0.922090729783038
57403316,0.922549019607843
57398146,0.923001949317739
57394599,0.9234496124031008
56604030,0.923892100192678
57399798,0.9243295019157092
57398147,0.9247619047619052
57396350,0.680555555555556
57401572,0.7986111111111109
57396351,0.925189393939394
57396352,0.9256120527306972
57391092,0.926029962546816
57399799,0.926443202979516
57403317,0.801020408163265
56603966,0.926851851851852
57401573,0.9272559852670352
57394600,0.927655677655678
57403318,0.928051001821494
57401574,0.803333333333333
57398148,0.68859649122807
57392873,0.805555555555556
57398149,0.9284420289855072
57396353,0.9288288288288292
57398150,0.92921146953405
57398151,0.8076923076923079
57394601,0.809748427672956
