molid,CS
44571449,0.731770833
44571453,0.960403727
44578253,0.958469055
44578254,0.958603896
44578255,0.961826347
44578401,0.961940299
44578425,0.961480363
44578563,0.958737864
44578672,0.958196721
44581222,0.956779661
44581245,0.961128049
44581765,0.956925676
44587530,0.835555556
44589696,0.95977918
44593640,0.958333333
53239955,0.881944444
53239967,informer
53239978,0.879716981
53239984,0.876213592
53239985,0.875
53239988,0.905555556
56603966,0.516666667
56603973,0.931081081
56603975,0.923652695
56603980,0.909574468
56603987,0.929558011
56603995,0.5
56603997,0.927966102
56604000,0.92877095
56604005,0.652777778
56604006,0.878571429
56604013,0.472222222
56604020,0.963256484
56604024,0.927556818
56604030,0.801886792
56604034,informer
56604044,0.963043478
56604049,0.931451613
56657596,0.891949153
56667992,0.880841121
56667993,0.891025641
56681565,0.883027523
57390087,0.912068966
57391091,0.799679487
57391092,0.917207792
57391093,0.922256098
57391094,0.924556213
57391095,0.925872093
57391096,informer
57391097,0.930706522
57391875,0.583333333
57392873,0.685606061
57393604,0.910211268
57394599,0.91442953
57394600,0.919303797
57394601,0.921779141
57394602,0.923192771
57395310,0.670833333
57395317,0.912671233
57396350,0.804012346
57396351,0.916118421
57396352,0.916666667
57396353,0.692028986
57398144,0.678571429
57398145,0.797385621
57398146,0.590909091
57398147,0.915562914
57398148,0.808035714
57398149,0.920807453
57398150,0.527777778
57398151,0.921296296
57398152,0.922727273
57398153,0.925438596
57398154,0.931818182
57398861,0.908928571
57398866,0.911458333
57398867,0.910839161
57399798,0.915
57399799,0.917741935
57399800,0.924107143
57399801,0.927142857
57399802,0.930327869
57399803,0.80994152
57399804,0.932180851
57399805,0.932539683
57400541,0.907608696
57400542,0.795
57400544,0.90625
57400545,0.908273381
57401572,0.806060606
57401573,0.918789809
57401574,0.9203125
57401575,0.932894737
57403316,0.913851351
57403317,0.918269231
57403318,0.919811321
57403319,0.925
57403320,0.929945055
70682205,0.936567164
70696859,0.936881188
