molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID006539455,0.8730158730159999,194,-0.05892908984160301,0.9318181818179999,396,-0.05514156476086802,-11.3571,0.0,0.9300613496932508
CID006539458,0.8656716417910001,168,-0.05608270761611699,0.912087912088,371,-0.06054176190303198,-10.8286,0.84070796460177,0.8358974358974358
CID006539461,0.875,199,-0.058285389847414,0.844444444444,145,-0.08086592237668,-14.2843,0.9291338582677172,0.962126245847176
CID006539463,0.84375,111,-0.064727363916968,0.922222222222,389,-0.057394428474159015,-10.4243,0.951219512195122,0.9152
CID006539465,0.8064516129029999,50,-0.07324703669865601,0.910112359551,366,-0.06448287833778898,-7.414289999999999,0.804347826086957,0.94
CID006539467,0.826086956522,77,-0.065277025311172,0.8571428571430001,191,-0.07875911363583796,-20.2614,0.7777777777777779,0.936666666666667
CID006539470,0.826086956522,79,-0.067610302658272,0.8314606741570001,106,-0.08808312228026596,-18.2129,0.950413223140496,0.969920844327177
CID006539472,informer,informer,informer,0.9130434782610001,373,-0.06226544443228898,-19.0714,0.926530612244898,0.908148148148148
CID006539473,0.805970149254,47,-0.071347377008735,0.816091954023,72,-0.08941824833872296,-16.87,0.0,0.846666666666667
CID006539475,0.7833333333329999,23,-0.06614450295086302,0.9213483146070001,386,-0.05734458833157596,-3.6714300000000004,0.8392857142857142,0.9446601941747572
CID006539477,0.8648648648649999,164,-0.056476387918581,0.86170212766,208,-0.07657644864601199,-19.7071,0.8695652173913041,0.949557522123894
CID006539480,0.833333333333,90,-0.063031068043064,0.9130434782610001,372,-0.06083286466784398,-10.1,0.921739130434783,0.959717314487633
CID006539481,0.846153846154,117,-0.06387702105812601,0.9111111111110001,367,-0.06203257281531799,-10.4143,0.0,0.9671469740634008
CID006539486,0.847222222222,121,-0.06245080061852601,0.835164835165,117,-0.08445987013437802,-10.1386,0.925311203319502,0.9609589041095892
CID006539492,0.859154929577,152,-0.058289691529707,0.893617021277,331,-0.07077100183914599,-14.7914,0.945288753799392,0.912912912912913
CID006539496,0.8405797101450001,101,-0.06709923529751699,0.904255319149,359,-0.06688498481969199,-6.42857,0.937716262975779,0.9655589123867072
CID006539498,0.8695652173909999,176,-0.06001496013839902,0.902173913043,353,-0.06798698060081601,-5.84286,0.802197802197802,0.93968253968254
CID006539501,0.87012987013,179,-0.05939817288023902,0.829787234043,101,-0.08938565103552698,-31.9114,0.7692307692307689,informer
CID006539504,0.901408450704,311,-0.043570794171153004,0.913978494624,375,-0.06017248924288799,-11.4571,0.0,0.9108910891089108
CID006539506,0.87323943662,195,-0.05402193927646899,0.904255319149,358,-0.06412704365417897,-8.3,0.9285714285714292,0.908424908424908
CID006539507,0.876712328767,206,-0.050920128353584004,0.846153846154,150,-0.081356163942646,-15.7,0.885350318471338,0.952100840336134
CID006539509,0.8823529411759999,224,-0.04912794438723401,0.923913043478,391,-0.05521131841738301,-9.7,0.913461538461538,0.956981132075472
CID006539512,0.887096774194,252,-0.044876859139495,0.9176470588240001,380,-0.05256856701040497,-6.957139999999999,0.0,0.9441176470588242
CID006539513,0.8695652173909999,178,-0.05068322391509102,0.8522727272730001,172,-0.07408319161270599,-3.07143,0.9305019305019308,0.909219858156028
CID006539516,0.902777777778,316,-0.038905395867902995,0.9375,398,-0.05181671561847498,-19.1871,0.92274678111588,0.96
CID006539519,0.876712328767,205,-0.04844204942594401,0.928571428571,394,-0.056004981373457996,-5.94286,0.878378378378378,0.9508620689655172
CID006539523,0.8852459016390001,245,-0.046993667451063995,0.916666666667,379,-0.066015856949961,-6.7,0.919642857142857,0.9591397849462372
CID006539524,0.87323943662,196,-0.053799014780990986,0.89247311828,330,-0.07319726622360101,-10.0857,0.94578313253012,0.968067226890756
CID006539525,0.8484848484849999,126,-0.056729232769443014,0.9,347,-0.06741809328371198,-4.9842900000000006,0.911764705882353,0.8431372549019609
CID006539528,0.8688524590160001,172,-0.050970236865632,0.8780487804880001,274,-0.08652206301842497,-9.485710000000001,0.9514824797843672,0.9703125
CID006539529,0.830508474576,85,-0.04984966786532201,0.8915662650599999,323,-0.07673999638086301,-31.3914,0.946268656716418,0.9682451253481892
CID006539550,0.837837837838,95,-0.056990046232645995,0.8279569892470001,98,-0.10797818551978297,-5.98571,0.902702702702703,0.955642023346304
CID006539565,0.8714285714290001,187,-0.04796047753550299,0.8666666666670001,233,-0.09184521137512297,-14.0857,0.924686192468619,0.960689655172414
CID006539566,0.787878787879,30,-0.05231791804219,0.8681318681319999,239,-0.08746782064833601,-31.5386,0.8815789473684209,0.951489361702128
CID006539569,0.8,39,-0.060451033801432005,0.849462365591,161,-0.09769303120491002,-21.37,0.944272445820433,0.967796610169491
CID006539571,0.859154929577,151,-0.04744813370866602,0.8571428571430001,190,-0.09839332039536397,-12.6571,0.73134328358209,0.932941176470588
CID006539572,0.883116883117,233,-0.04674221288518201,0.8152173913040001,70,-0.106939427693276,-11.3571,0.653846153846154,0.927848101265823
CID006539578,0.8648648648649999,165,-0.048790277249147015,0.8369565217389999,123,-0.10182661791324599,-4.971430000000001,0.923728813559322,0.960416666666667
CID006539579,0.8630136986299999,161,-0.052717211844095016,0.8723404255320001,254,-0.08904021483331098,-11.5571,0.943396226415094,0.9674285714285707
CID006539582,0.814814814815,61,-0.05175267303081201,0.833333333333,112,-0.099883431035672,informer,0.9072164948453608,0.9035087719298248
CID006539587,0.7794117647059999,19,-0.05785539393728602,0.8723404255320001,253,-0.08603275597947699,-17.2714,0.936170212765957,0.964923076923077
CID006539588,0.84,100,-0.04854017294474801,0.829787234043,102,-0.10311344966048898,-11.0286,0.950276243093923,0.914754098360656
CID006539591,0.8421052631579999,105,-0.047952437272961,0.831578947368,107,-0.10520551411372901,-13.0429,0.88,0.84
CID006539602,0.8356164383560001,93,-0.052423909345079,0.875,264,-0.089772904790133,-7.61429,0.9302325581395352,0.9625
CID006539605,0.824324324324,74,-0.05310917898085301,0.877551020408,272,-0.087127966579433,-8.84286,0.9315589353612173,0.9629870129870132
CID006539606,0.830985915493,87,-0.052717688483868014,0.8842105263160001,300,-0.08311175932946298,-12.9857,0.64,0.926923076923077
CID006539609,0.851351351351,136,-0.050171273063325,0.863157894737,219,-0.09152523934330299,-16.7714,0.947058823529412,0.913623188405797
CID006539610,0.847222222222,122,-0.050701461994199996,0.8723404255320001,252,-0.08834139516209896,-17.7429,0.934306569343066,0.964150943396226
CID006539613,0.8734177215189999,197,-0.043093149472679025,0.8210526315790001,79,-0.10969649073673698,-6.528569999999999,0.7857142857142858,0.937704918032787
CID006539615,0.91,341,-0.04355963847724499,0.821428571429,81,-0.10336628765055897,-13.6143,0.941176470588235,0.96695652173913
CID006918454,0.928571428571,384,-0.041373160171849,0.881188118812,289,-0.074790634366918,-2.74286,0.379310344827586,informer
CID009814925,0.820895522388,68,-0.04730407482778901,0.903225806452,357,-0.06459990452841799,-10.6714,0.9352517985611508,0.964596273291925
CID009826528,informer,informer,informer,0.8571428571430001,189,-0.08281048037986898,-1.87143,0.33333333333333304,0.9197183098591548
CID009836050,0.805970149254,46,-0.051223445384801,0.89247311828,327,-0.070552308038395,-11.1143,0.5714285714285711,0.925
CID009836051,0.80303030303,43,-0.050949807388784005,0.903225806452,356,-0.06931802531906298,-11.6943,0.934065934065934,0.96403785488959
CID009836405,informer,informer,informer,0.860465116279,205,-0.092116517335064,-8.614289999999999,0.873239436619718,0.950218340611354
CID009861063,0.779661016949,20,-0.05588665137698401,0.869047619048,242,-0.089967652943646,-4.1142900000000004,0.895953757225433,0.95421686746988
CID009865518,0.894117647059,280,-0.042216778373456006,0.875,260,-0.089621683431295,-7.81429,0.7464788732394371,0.933720930232558
CID009879605,0.8125,55,-0.04637026416563199,0.923913043478,390,-0.058166472587535,-9.28571,0.865671641791045,0.949107142857143
CID009880709,0.787878787879,29,-0.062390017592185,0.8804347826090001,285,-0.08172590682799696,-12.5714,0.8705035971223021,0.949779735682819
CID009888013,0.894117647059,287,-0.041811105465274,0.864077669903,223,-0.10308591976493002,-23.7271,0.947214076246334,0.8512820512820509
CID009901062,0.842857142857,109,-0.04565476620853601,0.916666666667,378,-0.06725912893373198,-8.212860000000001,0.8474576271186439,0.9457142857142858
CID009903786,0.766666666667,8,-0.060452000701908,0.858823529412,201,-0.08807000877166299,-28.7343,0.866666666666667,0.8905660377358492
CID009914412,0.916666666667,368,-0.051098653215230994,0.845454545455,149,-0.093090038563959,-8.41429,0.921397379912664,0.959574468085106
CID009923028,0.805970149254,48,-0.05193546078576501,0.89247311828,328,-0.064864210198676,-8.957139999999999,0.9320754716981128,0.909473684210526
CID009925372,0.765625,7,-0.053251805967064,0.879120879121,278,-0.08592024095076799,-9.56,0.919282511210762,0.958992805755396
CID009925594,0.763636363636,5,-0.056990817581411016,0.876543209877,270,-0.07712299919136101,-28.6814,0.920704845814978,0.907575757575758
CID009926791,0.8953488372089999,290,-0.04834105449932501,0.7959183673469999,48,-0.13071841409510002,-8.782860000000001,0.3571428571428571,0.92027972027972
CID009929101,0.8875,253,-0.036519510481335,0.88,282,-0.09238140345031601,-4.62857,0.9262295081967208,0.96135593220339
CID009935852,0.9130434782610001,354,-0.039210688201261994,0.828571428571,99,-0.087107145274211,-14.2014,0.868613138686131,0.8380952380952379
CID009945516,0.7741935483869999,11,-0.058491073527514,0.875,261,-0.086409466882472,-5.25714,0.797752808988764,0.93903743315508
CID009945696,0.847222222222,123,-0.04448117556815599,0.918367346939,381,-0.06297041397859499,-10.1,0.9490084985835692,0.914444444444444
CID009958299,0.913978494624,360,-0.039689017939518,0.8301886792450001,104,-0.08524780973350098,-11.1857,0.7882352941176469,0.93804347826087
CID010028480,0.847058823529,119,-0.08905250125696602,0.765306122449,25,-0.11543958063581,-9.9,0.9435736677115992,0.8
CID010086873,0.820895522388,66,-0.049051084316202,0.891304347826,320,-0.071843674204929,-3.88571,0.672727272727273,0.92875
CID010135552,0.8571428571430001,148,-0.048309983487093984,0.79347826087,44,-0.101824454402481,-6.29714,0.0,0.97038961038961
CID010151417,0.912087912088,352,-0.03890959465346501,informer,informer,informer,-15.2171,informer,0.96984126984127
CID010158539,0.7837837837839999,24,-0.0608070470597,0.858585858586,197,-0.09411933373754698,-7.07143,0.947368421052632,0.968595041322314
CID010161259,0.909090909091,337,-0.040307622897514,0.8217821782179999,82,-0.08815424135543101,-7.87143,0.7,0.9309090909090908
CID010173796,0.923913043478,378,-0.03705109303675,informer,informer,informer,-65.9329,informer,informer
CID010183216,0.8823529411759999,228,-0.046631823471297004,0.808080808081,63,-0.095172206878042,-9.985710000000001,0.9487179487179492,0.9691891891891892
CID010186009,0.9148936170209999,364,-0.03442519181567501,0.883928571429,299,-0.09303717642917897,-6.8,0.942492012779553,0.9672413793103448
CID010186182,0.924731182796,381,-0.039195478972121015,0.839622641509,132,-0.084429009781902,-11.7714,0.9372822299651568,0.8476190476190479
CID010239038,0.919191919192,373,-0.041265318459922,informer,informer,informer,-52.1486,informer,0.9031111111111108
CID010267580,0.820895522388,69,-0.047632875830192004,0.879120879121,279,-0.07659322885982298,-6.642860000000001,0.936395759717314,0.965030674846626
CID010278843,0.918367346939,371,-0.03945903372124901,0.827272727273,96,-0.08978608638880298,-14.6243,0.927710843373494,0.961744966442953
CID010286382,0.90243902439,315,-0.039034261433641006,0.881188118812,290,-0.09970538002864598,-5.28143,0.920353982300885,0.959430604982206
CID010287409,0.7971014492749999,36,-0.04946626012109501,0.895833333333,336,-0.07306147741155901,-14.1,0.6326530612244899,0.8685714285714291
CID010310395,0.9347826086959999,386,-0.033497075249633,informer,informer,informer,informer,informer,informer
CID010358578,0.808823529412,52,-0.050598388910836,0.881720430108,292,-0.07512795466889399,-23.1429,0.8741258741258741,0.892121212121212
