molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
10193482,0.909090909091,325,-0.010512629213268995,0.527027027027,10,-0.29574891931440006,-2.814375,0.9546783625730992,0.96172480620155
10200651,0.8877551020409999,279,-0.020831865580748003,0.8807339449539999,265,-0.10589323526058504,-1.14875,0.934322033898305,0.947957839262187
10215776,0.875,236,-0.011883398051064998,0.486111111111,6,-0.32578817609058003,-3.309375,0.859090909090909,0.909195402298851
10236195,0.860465116279,187,-0.014336091161605998,0.62962962963,23,-0.183647628999372,-5.93,0.9467353951890028,0.955964325529543
10272700,0.826530612245,76,-0.019089832062805998,0.828282828283,136,-0.14707020429342393,-4.0175,0.908823529411765,0.8252688172043009
10286242,0.863636363636,197,-0.013156571477698,0.492537313433,8,-0.321599063212319,-0.659375,0.947986577181208,0.9565456545654571
10294883,0.875,237,-0.013686113363859997,0.8279569892470001,134,-0.13277667295206694,-1.361875,0.9205128205128208,0.939324116743472
10295475,0.8842105263160001,271,-0.019697419589836,0.877358490566,253,-0.09183301464598498,-0.171875,0.944839857651246,0.9545977011494252
10308522,0.9072164948450001,319,-0.012932284503063994,informer,informer,informer,-13.78125,informer,0.33333333333333304
10321190,0.883495145631,270,-0.013391862470206,0.851485148515,218,-0.122995207880251,-11.75062,0.947278911564626,0.8400900900900901
10469531,0.8804347826090001,253,-0.018267527475524997,0.8571428571430001,240,-0.11712030044758998,0.665,0.9520123839009292,0.95961145194274
10475737,0.8842105263160001,272,-0.013758534302671994,0.8241758241760001,124,-0.13218315181848797,-1.01625,0.9557142857142858,0.962380952380952
11155941,0.81914893617,60,-0.015641406744466003,0.8210526315790001,116,-0.15829378699345698,,0.954005934718101,0.9613880742913
11163861,0.844444444444,132,-0.013812533976119,informer,informer,informer,-8.69375,informer,0.45
11231939,0.8414634146340001,121,-0.014836243938797997,0.8705882352940001,292,-0.11777852863396297,-0.941875,0.8197674418604649,0.897932816537468
11233873,0.8877551020409999,280,-0.018114935264407998,0.8421052631579999,182,-0.12537238838664802,-6.0,0.943636363636364,0.953638497652582
11244488,0.80487804878,37,-0.016895591901735,0.821428571429,118,-0.14312575213259798,-0.2175,0.81547619047619,0.8963254593175849
11247002,0.9,308,-0.015932915628708997,0.8556701030930001,238,-0.11194334712291698,-15.03437,0.94280442804428,0.95297619047619
11269477,0.87,222,-0.018288596681086,0.8484848484849999,212,-0.122886494328471,-17.12875,0.947457627118644,0.747395833333333
11273032,0.820512820513,64,-0.020346177137047,0.847328244275,125,-0.13085460030403698,-1.996875,0.646341463414634,0.8483935742971891
11281930,0.863157894737,194,-0.016425465178090997,0.87962962963,257,-0.10887331352747702,informer,0.929223744292237,0.834541062801932
11284937,0.8278688524590001,78,-0.019012502073829998,0.848,147,-0.1287616634403,-2.758125,0.638157894736842,0.845833333333333
11290221,0.873563218391,231,-0.017238396833915,0.862068965517,260,-0.11810883371063201,-3.1875,0.9408396946564892,0.836854460093897
11307581,0.8220338983050001,69,-0.019952970813288,0.8484848484849999,135,-0.12971117295518197,-1.079375,0.641025641025641,0.8467078189300409
11328632,0.782608695652,23,-0.016371626288719,0.7717391304350001,60,-0.18023656614894695,informer,0.95414201183432,0.8492063492063491
11392350,0.9111111111110001,328,-0.014580983755606994,0.8352941176469999,154,-0.12469882047325404,-1.70375,0.8176470588235291,0.897135416666667
11453116,0.86,185,-0.018309398131099004,0.826530612245,128,-0.131048520003258,-11.54562,0.921717171717172,0.555555555555556
11473228,0.865168539326,204,-0.015488375004595996,0.85393258427,226,-0.119823356965962,-3.3925,0.9419475655430708,0.952294685990338
11502866,0.84693877551,145,-0.017738985688941,0.86,209,-0.12242029468868802,-2.415625,0.943014705882353,0.953143534994069
11569498,0.858490566038,176,-0.018522979995498,0.826923076923,130,-0.13467553398953097,-6.558125,0.95125786163522,0.9591097308488608
