molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID006539513,,,-0.05068322391509102,,,-0.07408319161270599,-3.07143,0.9305019305019308,0.909219858156028
CID006539516,,,-0.038905395867902995,,,-0.05181671561847498,-19.1871,0.92274678111588,0.96
CID006539519,,,-0.04844204942594401,,,-0.056004981373457996,-5.94286,0.878378378378378,0.9508620689655172
CID006539523,,,-0.046993667451063995,,,-0.06601585694996098,-6.7,0.919642857142857,0.9591397849462372
CID006539524,,,-0.05379901478099098,,,-0.07319726622360101,-10.0857,0.94578313253012,0.968067226890756
CID006539525,,,-0.056729232769443014,,,-0.06741809328371198,-4.9842900000000006,0.911764705882353,0.8431372549019609
CID006539528,,,-0.050970236865632,,,-0.08652206301842497,-9.485710000000001,0.9514824797843672,0.9703125
CID006539529,,,-0.04984966786532201,,,-0.07673999638086301,-31.3914,0.946268656716418,0.9682451253481892
CID006539550,,,-0.056990046232646,,,-0.10797818551978297,-5.98571,0.902702702702703,0.955642023346304
CID006539565,,,-0.04796047753550299,,,-0.09184521137512297,-14.0857,0.924686192468619,0.960689655172414
CID006539566,,,-0.05231791804219,,,-0.08746782064833601,-31.5386,0.8815789473684209,0.951489361702128
CID006539569,,,-0.06045103380143201,,,-0.09769303120490999,-21.37,0.944272445820433,0.967796610169491
CID006539571,,,-0.04744813370866602,,,-0.09839332039536397,-12.6571,0.73134328358209,0.932941176470588
CID006539572,,,-0.04674221288518201,,,-0.10693942769327597,-11.3571,0.653846153846154,0.927848101265823
CID006539578,,,-0.048790277249147015,,,-0.10182661791324599,-4.971430000000001,0.923728813559322,0.960416666666667
CID006539579,,,-0.052717211844095016,,,-0.08904021483331098,-11.5571,0.943396226415094,0.9674285714285707
CID006539582,,,-0.05175267303081201,,,-0.099883431035672,informer,0.9072164948453608,0.9035087719298248
CID006539587,,,-0.05785539393728602,,,-0.08603275597947699,-17.2714,0.936170212765957,0.964923076923077
CID006539588,,,-0.04854017294474801,,,-0.10311344966048898,-11.0286,0.950276243093923,0.914754098360656
CID006539591,,,-0.047952437272961,,,-0.10520551411372901,-13.0429,0.88,0.84
CID006539602,,,-0.052423909345079,,,-0.089772904790133,-7.61429,0.9302325581395352,0.9625
CID006539605,,,-0.053109178980853,,,-0.087127966579433,-8.84286,0.9315589353612173,0.9629870129870132
CID006539606,,,-0.052717688483868014,,,-0.08311175932946298,-12.9857,0.64,0.926923076923077
CID006539609,,,-0.05017127306332499,,,-0.09152523934330299,-16.7714,0.947058823529412,0.913623188405797
CID006539610,,,-0.0507014619942,,,-0.08834139516209896,-17.7429,0.934306569343066,0.964150943396226
CID006539613,,,-0.043093149472679025,,,-0.10969649073673697,-6.528569999999999,0.7857142857142858,0.937704918032787
CID006539615,,,-0.04355963847724499,,,-0.10336628765055897,-13.6143,0.941176470588235,0.96695652173913
CID006918454,,,-0.041373160171849,,,-0.074790634366918,-2.74286,0.379310344827586,informer
CID009814925,,,-0.047304074827789006,,,-0.06459990452841799,-10.6714,0.9352517985611508,0.964596273291925
