molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
CID006539523,0.854545454545,212,-0.223972227977179,0.847058823529,246,-0.24237522649386,-7.136364,0.931726908,0.947727273
CID006539524,0.897058823529,363,-0.21134446217816,0.854166666667,277,-0.25469937011715,-6.409091,0.950581395,0.964939024
CID006539525,0.890625,343,-0.20436187709561,0.847826086957,249,-0.23384201432318,-7.909091,0.759090909,0.9425
CID006539528,0.792452830189,46,-0.246669418334379,0.862068965517,305,-0.23455315538367,-27.286364,0.954787234,0.968918919
CID006539529,0.745098039216,20,-0.2598201805889,0.875,336,-0.21310282080339,-16.0,0.950867052,0.965256798
CID006539550,0.791044776119,44,-0.261116005236719,0.816326530611999,154,-0.3031662661439,-11.772727,0.922018349,0.936813187
CID006539565,0.84375,179,-0.2270887505768,0.827956989247,179,-0.250079530481749,-20.772727,0.935114504,0.441176471
CID006539566,0.863636363636,259,-0.20110552395514,0.854166666667,274,-0.220300452142979,-27.454545,0.912371134,0.924342105
CID006539569,0.871428571429,286,-0.226789635196099,0.8125,149,-0.25897947855304,-26.322727,0.949852507,0.963949843
CID006539571,0.865671641791,271,-0.207330665855369,0.84375,234,-0.25911651728862,-21.227273,0.854700855,0.833333333
CID006539572,0.842857142857,174,-0.22027917469562,0.791666666667,111,-0.27354613702727,-7.5,0.68,0.787037037
CID006539578,0.838235294118,159,-0.23618903621973,0.8125,148,-0.276430781061669,-22.304545,0.934615385,0.950431034
CID006539579,0.835820895522,149,-0.2437440902333,0.822916666667,170,-0.260167230758389,-23.090909,0.949253731,0.963375796
CID006539582,0.8625,256,-0.208258972418159,0.822429906542,169,-0.28909581360109,informer,0.924444444,0.939473684
CID006539587,0.852941176471,209,-0.21532222625904,0.858585858586,293,-0.218514736844489,-22.590909,0.943708609,0.958029197
CID006539588,0.876712328767,300,-0.19325634159144,0.841584158416,225,-0.2572615517693,-22.2,0.953804348,0.968232044
CID006539591,0.878378378377999,307,-0.18963736923865,0.843137254902,231,-0.25679815547124,-23.409091,0.911458333,0.922818792
CID006539602,0.805970149254,66,-0.257473688439499,0.802083333333,124,-0.26819599997105,-13.090909,0.938848921,0.954
CID006539605,0.828571428571,131,-0.24369115451078,0.79381443299,114,-0.26634341602329,-13.318182,0.939929329,0.955078125
CID006539606,0.852941176471,207,-0.24128219270678,0.810526315788999,146,-0.247962663995,-17.681818,0.834951456,0.778846154
CID006539609,0.840579710145,164,-0.224602565935609,0.85,259,-0.242728189941359,-16.5,0.951428571,0.965875371
CID006539610,0.852941176471,208,-0.21281734976986,0.84693877551,244,-0.241075601178179,-22.809091,0.942176871,0.956928839
CID006539613,0.88,311,-0.174627661299729,0.844660194175,239,-0.2617230952128,-17.0,0.872180451,0.864705882
CID006539615,0.881720430108,317,-0.206966599754069,0.851239669421,266,-0.277178802074559,-9.545455,0.948012232,0.96179402
CID006918454,0.924050632911,395,-0.15890162678727,0.867924528302,315,-0.207814024161269,-1.681818,0.795180723,informer
CID009814925,0.766666666667,26,-0.24602119810743,0.802197802198,126,-0.22259039273254,-18.272727,0.94295302,0.957407407
CID009826528,informer,informer,informer,0.866666666667,314,-0.219720899213889,-2.909091,0.790123457,0.616666667
CID009836050,0.75,22,-0.25429791030278,0.76404494382,84,-0.24010385645204,-18.909091,0.822916667,0.738636364
CID009836051,0.786885245902,37,-0.24174258254521,0.788888888889,107,-0.234453790079789,-13.681818,0.941979522,0.956766917
CID009836405,informer,informer,informer,0.820224719101,162,-0.26203622471408,-12.545455,0.909090909,0.917857143
CID009861063,0.189189189189,0,-0.509156267216479,0.827586206897,177,-0.25201488160702,-14.118182,0.918660287,0.933139535
CID009865518,0.828947368420999,132,-0.21588916338416,0.772277227723,88,-0.34667641734603,-7.909091,0.859504132,0.842465753
CID009879605,0.816666666667,93,-0.213732770708869,0.781609195401999,97,-0.21140202879435,-17.909091,0.905555556,0.913533835
CID009880709,0.846153846154,181,-0.24379076644843,0.829787234043,184,-0.24673458501778,-21.954545,0.907608696,0.916058394
CID009888013,0.813333333333,84,-0.26542268259649,0.734693877551,59,-0.379140175448799,-31.184091,0.951566952,0.965976331
CID009901062,0.774193548386999,27,-0.24486658241138,0.738636363636,63,-0.26965971881571,-13.590909,0.896341463,0.900862069
CID009903786,0.868852459016,278,-0.20405148668943,0.857142857143,287,-0.212274815053439,-37.681818,0.728,0.914179104
CID009914412,0.875,295,-0.21422562653625,0.770642201835,85,-0.33058348593523,-53.35,0.933070866,0.948888889
CID009923028,0.790322580645,42,-0.241574105818519,0.75,78,-0.235637722647479,-29.054545,0.940350877,0.955426357
CID009925372,0.279069767441999,5,-0.45562543154026,0.840425531914999,219,-0.2536773490829,-15.818182,0.931451613,0.947488584
CID009925594,0.811320754716999,77,-0.22459786774953,0.847058823529,247,-0.20216256398763,-11.681818,0.932539683,0.948430493
CID009926791,0.90243902439,369,-0.17521604760567,0.893805309734999,373,-0.25785161049638,-7.409091,0.792682927,0.629032258
CID009929101,0.816901408451,96,-0.2234002841407,0.785714285714,102,-0.33300862218249,-13.545455,0.936329588,0.951680672
CID009935852,0.895348837208999,358,-0.17906260540233,0.839285714286,214,-0.269655436305179,-88.231818,0.906593407,0.915441176
CID009945516,0.225,2,-0.49607129204524,0.835164835165,204,-0.24880625206191,-21.409091,0.876811594,0.872222222
CID009945696,0.8,55,-0.228566491062399,0.744444444443999,68,-0.25979954415646,-21.636364,0.773529412,0.967329545
CID009958299,0.909090909091,381,-0.16795356167134,0.860869565217,301,-0.250555931458509,-84.009091,0.873134328,0.86627907
CID010028480,0.892857142856999,351,-0.19026723750604,0.803738317757,130,-0.26374384281313,-29.440909,0.768965517,0.963492063
CID010086873,0.806451612902999,67,-0.23263137575016,0.827956989247,178,-0.249823533498199,-6.954545,0.839622642,0.798245614
CID010135552,0.830985915493,138,-0.227308631602399,0.808080808081,140,-0.25503287575959,-14.318182,0.955026455,0.969168901
CID010151417,0.853658536585,211,-0.197231051391,informer,informer,informer,-89.040909,informer,0.968144044
CID010158539,0.425925925926,10,-0.41638468517495,0.823529411764999,171,-0.28606827468879,-7.727273,0.951704545,0.966076696
CID010161259,0.903614457830999,374,-0.18833028061853,0.833333333333,196,-0.25847542401033,-70.522727,0.846846847,0.814516129
CID010173796,0.83950617284,161,-0.22122949825772,informer,informer,informer,-66.295455,informer,informer
CID010183216,0.875,296,-0.21419540659463,0.809523809523999,144,-0.26147692189206,-80.363636,0.772727273,0.967048711
CID010186009,0.831325301205,141,-0.21309866528014,0.718446601941999,48,-0.38179957774682,-24.681818,0.948795181,0.962783172
CID010186182,0.908045977011,380,-0.178844871156199,0.807339449541,138,-0.30188920986922,-73.418182,0.765384615,0.958781362
CID010239038,0.866666666667,275,-0.195090155807829,informer,informer,informer,-31.431818,informer,0.428571429
CID010267580,0.806451612902999,68,-0.23351736529457,0.840425531914999,220,-0.235534715661159,-16.318182,0.943894389,0.958181818
CID010278843,0.902173913043,368,-0.17600031620164,0.837606837607,207,-0.27724737446912,-78.163636,0.937269373,0
CID010286382,0.835616438356,147,-0.198584839498139,0.681318681319,34,-0.36593986891687,-19.409091,0.932270916,0.948198198
CID010287409,0.761904761905,25,-0.26067248136842,0.858585858586,292,-0.226653619673259,-22.636364,0.833333333,0.774509804
CID010310395,0.851851851852,203,-0.196598447283779,informer,informer,informer,informer,informer,informer
CID010358578,0.830769230769,136,-0.21590263033509,0.855670103093,282,-0.22143267580332,-19.727273,0.730769231,0.918439716
CID010452739,0.808823529412,72,-0.24035009207021,0.828282828283,181,-0.247094959674049,-17.681818,0.808988764,0.689189189
CID010595057,0.849315068493,194,-0.21239986266817,0.81,145,-0.284647830844979,-8.136364,0.942760943,0.957249071
CID010621826,0.859154929577,240,-0.18113657552342,0.851485148515,268,-0.24749038378533,-16.636364,0.951977401,0.96627566
CID010639924,0.745762711864,21,-0.2969450344681,0.788888888889,106,-0.244515165325139,-20.045455,0.853448276,0.830882353
CID010757558,0.775862068966,30,-0.26693243531794,0.872340425532,327,-0.193245099386249,-21.727273,0.775342466,0.969496021
CID011057468,0.822580645161,106,-0.241878464715959,0.851063829787,264,-0.2123981578781,-35.318182,0.757142857,0.941624365
CID011133737,0.813333333333,82,-0.24129029533294,0.830188679245,186,-0.27753701164154,-19.363636,0.71,0.873626374
CID011197671,0.828125,127,-0.19055348523153,0.877551020408,343,-0.2504600856254,-15.045455,0.952380952,0.966666667
CID011220119,0.816666666667,94,-0.219706471985639,0.895833333333,376,-0.193508069664329,-10.863636,0.956410256,0.970588235
CID011224168,0.84,163,-0.20863006003149,0.702127659573999,41,-0.30775438514183,-38.877273,0.888888889,0.892523364
CID011231979,0.8125,80,-0.22243775897328,0.831578947368,191,-0.2909193993066,-17.181818,0.940972222,0.955938697
CID011373846,0.892857142856999,350,-0.17276966958443,0.857142857143,289,-0.224661287684739,-12.818182,0.94516129,0.959219858
CID011427162,0.869565217390999,281,-0.21125777225808,0.881188118812,352,-0.19201278493345,-25.954545,0.845454545,0.81147541
CID011495551,0.756097560976,23,-0.2690456694326,0.818965517241,158,-0.28760045735584,-26.959091,0.953424658,0.967787115
CID011514099,0.814814814815,88,-0.22310014739862,0.875,334,-0.18573116016171,-15.227273,0.912820513,0.924836601
CID011524582,0.892857142856999,348,-0.19020347871956,0.814814814815,153,-0.25220555221107,-13.181818,0.942567568,0.957089552
CID011529890,0.279069767441999,4,-0.454653717878879,0.852631578947,270,-0.22710131848242,-8.0,0.881944444,0.881443299
CID011558948,0.333333333332999,7,-0.45965352810198,0.777777777778,93,-0.28873513914525,-10.0,0.953551913,0.967877095
CID011594774,0.268292682927,3,-0.462160854026799,0.835164835165,205,-0.248363955837959,-13.454545,0.932,0.947963801
CID011595752,0.391304347826,8,-0.39709918783616,0.840425531914999,218,-0.25515023119453,-14.181818,0.921296296,0.936111111
CID011626560,0.882352941175999,318,-0.19099354301009,0.849557522124,258,-0.22821416771753,-56.368182,0.8,0.661764706
CID011633551,0.448275862069,11,-0.40466577332486,0.831775700935,192,-0.27989341064229,-11.727273,0.774285714,0.969002695
CID011682470,0.333333333332999,6,-0.43237164029193,0.838383838384,211,-0.265314446105319,-28.613636,0.929166667,0.945238095
CID011682680,0.392156862745,9,-0.433597305160049,0.818181818182,157,-0.283208357835949,-11.0,0.930041152,0.433333333
CID011712734,0.835443037975,146,-0.21406364037333,0.663157894737,29,-0.36103911003232,-9.545455,0.946202532,0.9604811
CID011715767,0.803571428571,62,-0.22967656221804,0.891304347826,370,-0.19004266096239,-11.090909,0.6,0.603448276
CID011716589,0.219512195122,1,-0.49549239583533,0.8,121,-0.27264516747427,-29.454545,0.956185567,0.970437018
CID011793277,0.742424242424,19,-0.250916546035259,0.843137254902,233,-0.25744219783015,-10.409091,0.949101796,0.963258786
CID011959683,0.858823529412,236,-0.19037698991883,0.871794871795,324,-0.227056900399169,-7.409091,0.957393484,0.971177945
CID015407403,0.802631578947,57,-0.249502438627189,0.8,120,-0.30160687500076,-32.5,0.735714286,0.920138889
CID015521230,0.831168831169,139,-0.210208647049189,0.809523809523999,143,-0.30345797071144,-5.954545,0.952112676,0.966374269
CID015838857,0.831168831169,140,-0.22402960898951,0.78640776699,103,-0.320224129484359,-11.590909,0.953168044,0.967605634
CID015872399,0.797297297296999,52,-0.24618394052922,0.819047619047999,160,-0.25372345427942,-15.181818,0.6,0.962903226
CID017754438,informer,informer,informer,0.854545454545,280,-0.24683534431647,-3.636364,0.802325581,0.671428571
CID017755233,0.918367346939,393,-0.18034871931263,0.844262295082,238,-0.31540380162349,-59.154545,0.936802974,0.952083333
CID017755746,0.894117647059,356,-0.17151426153311,0.848214285714,252,-0.23603630126669,-60.359091,0.928571429,0.944711538
CID017917696,0.802816901408,60,-0.23156845467317,0.811881188119,147,-0.2632037832421,-23.863636,0.923423423,0.938829787
CID018536633,0.792682926829,47,-0.25909063300365,0.792792792793,112,-0.284518745420249,-10.954545,0.929460581,0.94549763
CID018536646,0.780487804878,33,-0.260669723880089,0.783783783783999,99,-0.28727726477713,-13.363636,0.928270042,0.944444444
CID019879232,0.848484848484999,189,-0.19155573777683,0.878787878788,349,-0.223413732738839,-6.090909,0.671428571,0.755319149
CID021027446,0.805970149254,65,-0.223972304471339,0.789473684211,108,-0.24034372292678,-18.0,0.932806324,0.948660714
CID021078798,0.826086956522,120,-0.22197114916008,0.873786407767,332,-0.219707605210639,-4.727273,0.950437318,0.964723926
CID022049997,0.890243902439,337,-0.16939789081511,0.844036697248,236,-0.21958069790563,-0.181818,0.804597701,informer
CID022112846,0.858974358974,237,-0.215684655040659,0.819047619047999,159,-0.29061609857359,-22.195455,0.864,0.850649351
CID022185475,0.824324324324,111,-0.237556550576699,0.849056603773999,254,-0.23176026615824,-69.609091,0.926086957,0.941326531
CID022609863,0.828947368420999,134,-0.23655877028227,0.841121495327,223,-0.2827738156886,-24.595455,0.776315789,0.970360825
CID023133388,0.824324324324,109,-0.220400540266019,0.78,94,-0.341208843499569,-16.454545,0.811111111,0.697368421
