molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw,RS,CS,AS
44386338,0.880597014925,294,-0.225233119547709,0.851351351351,82,-0.466181964959509,-59.12,0.871212121,0.75862069
44396990,0.840579710145,212,-0.244425436173579,0.860759493671,267,-0.43050148227402,-15.745,0.778409091,0.49
44397010,informer,informer,informer,0.87012987013,303,-0.411972850256159,informer,0.897177419,0.846153846
44397032,0.905405405405,330,-0.192726663747839,0.876543209877,316,-0.42799805989477,-20.70625,0.574074074,0.384615385
44397147,0.855072463768,242,-0.228843001071359,0.873417721518999,312,-0.40897081948688,-10.3575,0.952067669,0.944664032
44397201,0.847222222222,228,-0.230671924155829,0.879518072289,327,-0.418331870748529,-6.68125,0.898809524,0.85106383
44397250,0.901408450704,322,-0.20123982767873,0.871794871795,309,-0.431160045589789,informer,0.613095238,0.345454545
44397453,0.906666666667,334,-0.178428280955769,0.864197530864,282,-0.405130594734739,informer,0.5625,0.366666667
44397710,0.88,291,-0.216438081603979,0.880952380952,286,-0.43762833534317,-7.04625,0.933246073,0.92
44410704,0.818181818182,139,-0.254597347579559,0.836734693877999,180,-0.55341594872347,-10.3975,0.937804878,0.926701571
44418532,0.846153846154,223,-0.244292785856669,0.910256410256,302,-0.36467787227938,-31.3625,0.940697674,0.929648241
44418533,0.897058823529,329,-0.190980604906029,0.924050632911,337,-0.3047916490931,-9.57125,0.940972222,0.93
44418539,informer,informer,informer,0.866666666667,235,-0.460659706492119,-24.12125,0.93957346,0.928571429
44418540,0.893939393939,323,-0.20079100768823,0.907894736842,292,-0.368655596422229,-30.475,0.939285714,0.928205128
44418545,0.884057971014,307,-0.202272017305699,0.925925925926,340,-0.31794081275023,-32.83375,0.952777778,0.946153846
44418546,0.867647058824,273,-0.218450110561739,0.87012987013,247,-0.4634372456704,-5.09625,0.953636364,0.947169811
44418547,0.865671641791,269,-0.225283383444749,0.868421052632,242,-0.4545621534218,-19.98125,0.945744681,0.936363636
44418555,0.848484848484999,225,-0.258871359263179,0.883116883117,244,-0.43611294924547,-12.69375,0.940140845,0.92893401
44418556,0.850746268657,231,-0.251719434231389,0.884615384615,248,-0.42924433776451,-14.5675,0.940420561,0.929292929
44418572,0.857142857143,249,-0.224018690299739,0.90243902439,265,-0.37632443129062,-28.7625,0.939858491,0.541666667
44431824,0.909090909091,339,-0.161933208792429,0.880952380952,173,-0.459480326175439,-5.98625,0.943080357,0.933014354
44433171,0.731343283582,36,-0.3323903575442,0.908045977011,347,-0.352248393778529,-5.3775,0.954136691,0.947761194
44433173,0.728571428571,34,-0.342153765956069,0.9,256,-0.428630424447139,-20.74125,0.943832599,0.552
44532204,informer,informer,informer,0.853658536585,223,-0.500859994771719,-87.22,0.734848485,informer
44532523,informer,informer,informer,0.865384615385,113,-0.506283614899679,-7.5275,0.962827988,0.958944282
44536036,0.880952380952,297,-0.237097134896659,informer,informer,informer,-86.785,informer,0.641025641
44571414,0.824742268041,169,-0.25922808699675,0.872727272727,139,-0.52431681390716,-8.67375,0.957920792,0.952542373
44571435,0.807228915663,107,-0.25594931800987,0.840425531914999,204,-0.53410051720135,-8.8,0.837662338,0.956923077
44571449,0.827956989247,179,-0.243269822933729,0.877358490566,157,-0.54439605523632,-15.13875,0.731770833,0.952702703
44571453,0.831325301205,183,-0.22812934704145,0.86170212766,191,-0.52117978734497,-4.19875,0.960403727,0.955974843
44578253,0.861111111111,257,-0.25331964100784,0.917647058824,320,-0.400968051771049,-10.6075,0.958469055,0.953333333
44578254,0.87323943662,283,-0.238419768612579,0.928571428571,346,-0.36123315516453,-0.80875,0.958603896,0.953488372
44578255,0.859154929577,252,-0.255940551929249,0.916666666667,317,-0.397611160893819,-3.94125,0.961826347,0.957575758
44578401,0.863013698629999,261,-0.24477773943619,0.905882352941,278,-0.415681997398529,-5.8275,0.961940299,0.957703927
44578425,0.863013698629999,263,-0.24473654468382,0.905882352941,280,-0.409352647731699,-10.98625,0.961480363,0.957186544
44578563,0.852941176471,237,-0.25052223053183,0.913580246914,343,-0.367233314248919,-7.66875,0.958737864,0.953642384
44578672,0.841463414634,214,-0.283679746077109,0.870967741934999,184,-0.54078347484298,-10.69,0.958196721,0.953020134
44581222,0.806818181817999,103,-0.28610906604175,0.85,231,-0.61433298049744,-3.94,0.956779661,0.951048951
44581245,0.781609195401999,61,-0.33295538489831,0.873786407767,315,-0.657085655718819,-7.55875,0.961128049,informer
44581765,0.776470588235,53,-0.362179675067719,0.836734693877999,183,-0.67805058690997,-8.405,0.956925676,0.951219512
44587530,0.790697674419,94,-0.33792165838168,0.824742268041,141,-0.57494147539575,-4.21,0.835555556,0.955696203
44589696,0.794520547944999,83,-0.27135470293046,0.833333333333,165,-0.51152022875891,-6.33125,0.95977918,0.954983923
44593640,0.857142857143,251,-0.253021047904469,0.898876404494,305,-0.437898302090719,-9.02625,0.958333333,0.953177258
53239955,0.861111111111,258,-0.238529212361649,0.789473684211,41,-0.57888526326496,-16.8575,0.881944444,0.797101449
53239967,0.883116883117,304,-0.22232747091174,informer,informer,informer,-86.08375,informer,informer
53239978,0.884615384615,310,-0.19576401501064,0.817073170732,50,-0.52955075915722,-35.76875,0.879716981,0.787878788
53239984,0.816091954023,142,-0.31407854103935,0.87,300,-0.501576308742279,-1.7475,0.876213592,0.774193548
53239985,0.809523809523999,130,-0.31856548094962,0.865979381443,291,-0.51626841996092,-3.68125,0.875,0.770491803
53239988,0.8,87,-0.30240123014895,0.830188679245,156,-0.699236255569959,-13.685,0.905555556,0.869158879
56603966,0.901960784314,335,-0.18150924251009,0.910714285714,304,-0.426695783460179,-33.83125,0.516666667,0.2
56603973,0.864077669903,267,-0.23037060116947,0.87610619469,151,-0.52502987338899,-3.93125,0.931081081,0.916666667
56603975,0.823529411764999,167,-0.26121885791239,0.888888888889,203,-0.51754293660339,-9.04,0.923652695,0.906666667
56603980,0.857142857143,248,-0.266392659305769,0.895833333333,232,-0.51046928009841,-12.82875,0.909574468,0.876106195
56603987,0.825581395349,168,-0.271595938943539,0.831578947368,160,-0.60847679103371,-10.09625,0.929558011,0.914634146
56603995,0.90099009901,333,-0.18327753386001,0.90990990991,329,-0.409730708252949,-32.955,0.5,0.228571429
56603997,0.802469135802,118,-0.30983205931223,0.873684210526,239,-0.50274441615549,-5.2,0.927966102,0.9125
56604000,0.83908045977,204,-0.257026288390919,0.831578947368,161,-0.60259298441072,-9.1875,0.92877095,0.913580247
56604005,0.891304347826,321,-0.18977180372836,0.923076923077,335,-0.36898907673258,-9.72125,0.652777778,0.32
56604006,0.743243243243,43,-0.32644600461356,0.880434782609,170,-0.527373860973319,-28.9375,0.878571429,0.784615385
56604013,0.9,331,-0.18517509427832,0.909090909091,298,-0.41794166078711,-27.3525,0.472222222,informer
56604020,0.768115942029,49,-0.320366489734479,0.827160493827,56,-0.60053098241908,-69.47625,0.963256484,0.95942029
56604024,0.816091954023,144,-0.31813453304198,0.858585858586,261,-0.48953847966834,-6.5125,0.927556818,0.911949686
56604030,0.852272727273,240,-0.254399033406639,0.855670103093,94,-0.557820834327949,-46.31625,0.801886792,0.88976378
56604034,0.887755102040999,314,-0.20778592358441,informer,informer,informer,-70.90625,informer,informer
56604044,0.780821917808,59,-0.290165684125319,0.875,200,-0.521754096041859,-57.79875,0.963043478,0.959183673
56604049,0.890756302521,319,-0.204195568950969,0.864,212,-0.53774701364587,-8.34875,0.931451613,0.917159763
56657596,0.8,112,-0.28708581126665,0.907216494845,348,-0.317669973868239,-4.755,0.891949153,0.831325301
56667992,0.84,208,-0.26348711303653,0.802469135802,46,-0.60630521763674,-9.88375,0.880841121,0.794117647
56667993,0.797297297296999,108,-0.26478522727692,0.875,321,-0.40989587741362,-7.81375,0.891025641,0.829268293
56681565,0.828947368420999,180,-0.24981580945223,0.7625,34,-0.6354169174471,-6.55875,0.883027523,0.8
57390087,0.842696629212999,216,-0.28780158842071,0.822916666667,52,-0.614000258960249,-15.25875,0.912068966,0.881355932
57391091,0.869565217390999,279,-0.23179639349176,0.824742268041,144,-0.60270545790734,-67.66375,0.799679487,0.887096774
57391092,0.878787878788,292,-0.239051993804799,0.87962962963,167,-0.54963923913836,-65.15375,0.917207792,0.895522388
57391093,0.821052631579,163,-0.292807367100859,0.87037037037,128,-0.5102106501215,-9.70875,0.922256098,0.904761905
57391094,0.772727272726999,51,-0.31890708479836,0.854368932039,89,-0.526182887471639,-8.11875,0.924556213,0.907894737
57391095,0.791666666667,75,-0.29181820233485,0.864864864864999,110,-0.53479432869214,-10.3,0.925872093,0.909677419
57391096,0.816091954023,146,-0.311697960687979,informer,informer,informer,informer,informer,informer
57391097,0.862385321101,259,-0.23359633216798,0.834782608696,145,-0.57491506957357,-5.44875,0.930706522,0.916167665
57391875,0.887640449438,313,-0.20985800632096,0.898989898989999,339,-0.36081023797436,-24.1125,0.583333333,0.4
57392873,0.835616438356,196,-0.305580618784769,0.716216216216,78,-0.804983568145549,-80.67625,0.685606061,0.901408451
57393604,0.840579710145,205,-0.309971708097259,0.783783783783999,37,-0.75122125111829,-35.37375,0.910211268,0.877192982
57394599,0.820512820513,160,-0.29906624559566,0.85393258427,166,-0.53878131945038,-64.205,0.91442953,0.888888889
57394600,0.716417910448,24,-0.351100500322619,0.857142857143,258,-0.436690760365219,-4.4825,0.919303797,0.898550725
57394601,0.793103448276,81,-0.32359800594233,0.861386138613999,106,-0.51386540687511,-8.4375,0.921779141,0.904109589
57394602,0.777777777778,57,-0.31617910436118,0.867924528302,122,-0.525921747789519,-3.96625,0.923192771,0.906040268
57395310,0.795180722891999,104,-0.32937681692224,0.842105263157999,116,-0.65317475904658,-76.395,0.670833333,0.884297521
57395317,0.8125,134,-0.30281573906385,0.851851851852,83,-0.570763672880479,-9.75625,0.912671233,0.882352941
57396350,0.870967741934999,278,-0.24367650539128,0.883495145631,275,-0.45775156101779,-75.0675,0.804012346,0.892307692
57396351,0.835443037975,194,-0.28085778422615,0.85393258427,215,-0.51641998970936,-70.6475,0.916118421,0.893939394
57396352,0.805555555556,126,-0.32937208870641,0.857142857143,187,-0.534852798555499,-38.1425,0.916666667,0.894736842
57396353,0.835164835165,193,-0.26479214196386,informer,informer,informer,-74.95,0.692028986,0.902777778
57398144,0.819277108434,149,-0.29822749980395,0.758620689655,55,-0.79802127614329,-80.60875,0.678571429,0.885245902
57398145,0.880434782609,293,-0.222413623572129,0.822916666667,138,-0.62667898073856,-76.8,0.797385621,0.886178862
57398146,0.855769230769,245,-0.25257877369088,0.837837837838,195,-0.52148772078243,-7.11875,0.590909091,0.2
57398147,0.875,286,-0.25436742356284,0.840425531914999,62,-0.57651022694414,-2.98125,0.915562914,0.891472868
57398148,0.72602739726,35,-0.34464193665235,0.816091954023,123,-0.619190784450019,-24.95125,0.808035714,0.90070922
57398149,0.842857142857,220,-0.28895821537843,0.7,75,-0.81589295870238,-46.15125,0.920807453,0.902097902
57398150,0.933333333333,346,-0.15865744190673,0.918367346939,323,-0.36262136850519,-8.015,0.527777778,0.2
57398151,0.776470588235,55,-0.338980468349229,0.86,100,-0.5173604808623,-7.67375,0.921296296,0.903448276
57398152,0.806818181817999,105,-0.32913901821255,0.85,79,-0.54208086231884,-6.52875,0.922727273,0.905405405
57398153,0.818181818182,141,-0.272168177982679,0.866071428571,119,-0.54039438768338,-7.69,0.925438596,0.909090909
57398154,0.742424242424,41,-0.394341734049459,0.865853658537,115,-0.55722768867302,-6.7825,0.931818182,0.917647059
57398861,0.883720930233,303,-0.242287668975639,0.884210526316,233,-0.54669670970513,-2.6175,0.908928571,0.875
57398866,0.731343283582,38,-0.35459531658573,0.882352941175999,179,-0.45724331180424,-9.32625,0.911458333,0.88034188
57398867,0.837837837838,200,-0.26203137605405,0.896551724138,299,-0.39363635895546,-3.6325,0.910839161,0.879310345
57399798,informer,informer,informer,0.855670103093,255,-0.5104020743957,-54.17875,0.915,0.890625
57399799,0.822784810127,164,-0.298817102805039,0.855555555556,172,-0.544916520886579,-21.59625,0.917741935,0.896296296
57399800,0.786516853933,65,-0.29694789125563,0.88679245283,197,-0.50273364911161,-4.67375,0.924107143,0.907284768
57399801,0.917647058824,343,-0.218898012817519,0.657894736842,11,-0.84284967694963,-54.10875,0.927142857,0.911392405
57399802,0.819444444444,150,-0.28876527186953,0.855421686747,246,-0.496714144982459,-14.915,0.930327869,0.915662651
57399803,0.814285714285999,138,-0.2521948014963,0.879518072289,326,-0.392264735850259,-42.8975,0.80994152,0.918128655
57399804,0.774193548386999,62,-0.32141170755673,0.853333333333,243,-0.39298050177977,-35.2275,0.932180851,0.918604651
57399805,0.7625,54,-0.28860856515736,0.864583333333,285,-0.391393108153059,-9.85,0.932539683,0.919075145
57400541,0.844155844156,215,-0.26496253535838,0.862068965517,257,-0.527056034362309,-3.3375,0.907608696,0.872727273
57400542,0.885714285714,312,-0.208726637339879,0.926829268293,344,-0.313009989149459,-35.18125,0.795,0.87826087
57400544,0.458333333333,13,-0.47704255781622,0.849315068493,229,-0.489585396629919,-9.77625,0.90625,0.87037037
57400545,0.808219178082,111,-0.31228903908272,0.897727272726999,245,-0.5055667298649,-8.1975,0.908273381,0.873873874
57401572,0.860465116279,256,-0.252121752488549,0.875,149,-0.474489756208909,-73.315,0.806060606,0.893129771
57401573,0.918604651163,344,-0.176225262218459,0.904255319149,274,-0.39507244906883,-6.75,0.918789809,0.897810219
57401574,0.816901408451,137,-0.29463301124705,0.83950617284,61,-0.62137282423351,-9.9075,0.9203125,0.9
57401575,0.863636363636,265,-0.24853877092633,0.865979381443,118,-0.53877737202208,-9.4425,0.932894737,0.91954023
57403316,0.883720930233,305,-0.229368115411889,0.822222222222,135,-0.591857298799279,-42.36625,0.913851351,0.888
57403317,0.850574712644,236,-0.273576937367849,0.888888888889,205,-0.48205312773467,-65.995,0.918269231,0.897058824
57403318,0.714285714286,22,-0.36150045626642,0.837209302326,189,-0.5465475828721,-6.76375,0.919811321,0.899280576
57403319,0.786516853933,67,-0.29733742303785,0.88679245283,199,-0.48557227785668,-4.72875,0.925,0.908496732
57403320,0.833333333333,192,-0.2456167250127,0.9125,341,-0.3804031910294,-7.06125,0.929945055,0.915151515
70682205,0.880434782609,295,-0.227041129678029,0.892156862745,268,-0.525760725279049,-4.5,0.936567164,0.92513369
70696859,0.881720430108,298,-0.229058766900419,0.882352941175999,181,-0.54598061411125,-6.06375,0.936881188,0.925531915
