"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"32",0.977775253058568,0.977766504083963,0.977757702085269,0.977748846578985,0.977739937075711,0.977798561607254,0.977857186138797,0.977848580702974,0.977839922473067,0.978193827620541,0.978186205048134,0.978245370729199,0.978237883714003,0.978230350339579,0.97822277017401,0.978215142779995,0.978207467714767,0.978199744530008,0.97819197277176,0.977717334846682
"33",0.999181140168192,0.99917892826102,0.9991767027001,0.999174463358618,0.999172210108182,0.999172210108182,0.999172210108182,0.999169942818802,0.999167661358864,0.952443818118188,0.952441981507179,0.952441981507179,0.952440133345156,0.952438273522806,0.952436401929427,0.952434518452917,0.95243262297974,0.952430715394914,0.95242879558198,0.999181140168192
"34",0.974935072710706,0.975893264332103,0.975874452746949,0.975855525753297,0.975855525753297,0.975836482285838,0.97581732126611,0.979564741938505,0.979564741938505,0.979557064196278,0.979549338766212,0.979549338766212,0.979541565202625,0.979533743054266,0.979525871864224,0.979517951169843,0.979509980502626,0.979501959388148,0.979493887345959,0.973171081160282
"35",0.930991238225575,0.930903888463117,0.923786409237864,0.923737413492693,0.923688118992979,0.923688118992979,0.925822051941147,0.925778981734854,0.925735647294166,0.993131456085161,0.993110565486661,0.993110565486661,0.993089545534611,0.993068395023852,0.993047112734209,0.993025697430257,0.993004147861076,0.992982462760013,0.992960640844433,0.946592087779174
"36",0.95000479991921,0.949980077067368,0.949955205282684,0.949930183215314,0.94990500949905,0.950157509501575,0.9504100095041,0.950386217710549,0.950362280845086,0.950806850209288,0.950784126480318,0.951102647125705,0.95108076104455,0.951058740279818,0.95103658358444,0.951014289695901,0.950991857336006,0.950969285210627,0.950946572009466,0.949755323868811
"37",0.999452477265421,0.999451121105622,0.999449756701691,0.999448383978224,0.999447002858894,0.999447002858894,0.999447002858894,0.99944561326644,0.999444215122647,0.999102368965383,0.999099907110341,0.999099907110341,0.999097430011614,0.999094937527181,0.99909242951325,0.999089905824232,0.999087366312713,0.999084810829423,0.999082239223209,0.999452477265421
"38",0.869394916101357,0.869319203739632,0.821863983373919,0.821828512891182,0.821792820717928,0.821792820717928,0.829131102041311,0.829118190109364,0.829105196970297,0.857785385936344,0.857767201006694,0.857767201006694,0.857748900982552,0.857730484767781,0.857711951252279,0.857693299311757,0.857674527807515,0.857655635586203,0.857636621479592,0.907971305376009
"39",0.740357165833804,0.740207806235897,0.710942550969075,0.728421781477766,0.72835853669535,0.741347433884063,0.741322131307027,0.687246909527336,0.879103411157898,0.761298746485391,0.761208601362086,0.771004248781471,0.770942806216891,0.770880995732762,0.770818814014495,0.770756257707563,0.770693323416903,0.7706300077063,0.77056630709776,0.764295551121216
"40",0.800547888696217,0.800547888696217,0.80052723472592,0.768029359907014,0.768026062270831,0.768022745236788,0.768135856097648,0.768132853154439,0.768129832442336,0.768126793803158,0.768240911585628,0.834165667682316,0.83413013463292,0.834094388810773,0.834058428299004,0.834022251157646,0.669001191909626,0.668930775920077,0.668859931869801,0.800568422585291
"41",0.584700566087969,0.584654525484008,0.585319111593372,0.585274805852748,0.585230230776314,0.745700505937248,0.745657141602913,0.745657141602913,0.745613512043291,0.745569614817659,0.745525447455254,0.747888174145549,0.747850911503277,0.747813417416022,0.747775689720748,0.755936867372453,0.755924407559244,0.755911869628084,0.755899252842011,0.584746330171788
"42",0.984439128341501,0.992219618617848,0.992509444707703,0.992487960506275,0.992466351032535,0.992757867070436,0.99273698361158,0.993029352035557,0.993009203478479,0.992988936400478,0.992968549752694,0.995166755513798,0.995152710248263,0.995138581379957,0.995124368160199,0.995572084582587,0.995559126722058,0.995546091036542,0.996587088279124,0.977712027068187
"43",0.908296701166394,0.918599098254817,0.918599098254817,0.918586237473704,0.918573301040937,0.918573301040937,0.918560288287033,0.918560288287033,0.918547198534585,0.918534031098146,0.918520785284109,0.919081455803903,0.91906976966974,0.919058013348584,0.919046186206217,0.919277859053761,0.919266660366266,0.919255393807939,0.919244058759894,0.892240829584305
"44",0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.8332500083325,0.856736938391931
"45",0.846619318167686,0.846534608016244,0.846449389095125,0.846449389095125,0.860524558154795,0.86048122095421,0.640104670298328,0.661250591959938,0.661234381612344,0.682381256823813,0.661534657071274,0.661519213932265,0.682668013686436,0.704440259337981,0.704428534651647,0.705378180130705,0.84154393202655,0.841505116774184,0.841569609808885,0.845375661438831
"46",0.730060746875745,0.710589837947755,0.772143363743925,0.754773127476486,0.716383932554696,0.716305540661815,0.60569625419592,0.605674199605129,0.639372542236019,0.639354820135683,0.640488946497055,0.797756329356044,0.673144466759495,0.673131360364114,0.673118172053763,0.674166580712745,0.829142080719905,0.829112163577577,0.829082057086247,0.828037600201153
"47",0.769214833273544,0.782720561763066,0.782351323612987,0.78197991984326,0.781606331345475,0.784279860783975,0.701994697285434,0.701920125362397,0.701845110876018,0.750801639555494,0.750736614650223,0.757861798623394,0.757817522548235,0.757772980550703,0.757728170227884,0.757683089147828,0.757637734849105,0.757592104840359,0.757546196599852,0.833118269200748
"48",0.53432460446861,0.585224128659259,0.584741134879669,0.5842552999602,0.592123678487608,0.616062654089621,0.615665436423717,0.615265854366944,0.614863886745654,0.614459512132619,0.647082438903257,0.646772672130377,0.646461033654943,0.646147506461475,0.645832073327622,0.635607170990218,0.635512391676225,0.635417030894048,0.635321083276288,0.516421226094445
"49",0.876008890339036,0.870880653870097,0.870776892898945,0.871052600622291,0.870949040789136,0.876484097152415,0.8770387754124,0.87695236411077,0.876865438456154,0.876777993842407,0.876690025608218,0.876601529036286,0.876512499352474,0.876422931724954,0.876332821263328,0.876900946269009,0.765975834027539,0.765929504610515,0.765882891833141,0.843208807774193
"50",0.9216485228268,0.921603241974653,0.921557700137767,0.932003341452598,0.933083925036891,0.933071432741119,0.933058868026241,0.934145715863196,0.934136237539037,0.934126703947681,0.934117114604329,0.998620898144104,0.998617147082946,0.998613373956722,0.998609578570167,0.998605760725703,0.998605760725703,0.998601920223408,0.998598056860981,0.921693544931221
"51",0.833778293640377,0.833587161515062,0.682735194688624,0.690800485168874,0.640778945361278,0.854711040523855,0.803563958472957,0.776598724967154,0.776530534081095,0.784525653006547,0.784480375491863,0.78580377256392,0.787531866282398,0.787495214975544,0.787458346153515,0.794563400802777,0.795144366160399,0.79513006783154,0.795115683626832,0.753372938568212
"52",0.905414661622122,0.867533897564228,0.867469258927985,0.867525540590149,0.867460679406314,0.850124524301449,0.850181150193962,0.850119487028802,0.85005744439801,0.849995018788016,0.849932206641737,0.849869004357903,0.84980540829037,0.849741414747414,0.849677019991023,0.849735065968615,0.849670448748277,0.849605423848315,0.781029503078434,0.91979165068835
"53",0.902146023929717,0.902289358220141,0.902432692510566,0.902421260941391,0.902409759024098,0.902553975371694,0.902542847567095,0.902687509026875,0.902832170486655,0.902821869515835,0.902966978843911,0.902957064541993,0.903102624520157,0.903093101904763,0.903083519773023,0.903073877565222,0.903064174714604,0.903054410647263,0.903044584782028,0.902158259783778
"54",0.940681012636313,0.940658285268652,0.940971733547648,0.940949820750029,0.940927774337789,0.94124313388678,0.94155849343577,0.94187385298476,0.941854564938951,0.942170888890231,0.942152452831721,0.942469747101871,0.942452173880755,0.942434492182966,0.942416701000979,0.942398799314757,0.942380786091549,0.942362660285696,0.942344420838427,0.940368511330969
"55",0.910687916715575,0.92990183383318,0.929822656929635,0.916910255762224,0.917624006580523,0.917572913367346,0.917521513288024,0.918239550898024,0.918957588508025,0.919675626118025,0.919630404691328,0.920350605065214,0.920307286229212,0.920263704854811,0.920219858548042,0.920175744885745,0.920131361415115,0.920086705653254,0.92117878513152,0.897361092048145
"56",0.681494259226518,0.725660571772735,0.725251099485521,0.777356803890073,0.777335194461664,0.777313444255219,0.777291551890563,0.777269515969417,0.777247335075105,0.77722500777225,0.777202532606463,0.777179908104025,0.797420257974203,0.79723708991217,0.797052692534285,0.796867053423216,0.796680159993829,0.796491999490344,0.827112974372825,0.661100847957162
"57",0.885602229250759,0.914430615761953,0.914407782824202,0.914384807625156,0.914361688831117,0.91433842509166,0.914315015039377,0.914291457289602,0.914267750440146,0.921782821717828,0.921782821717828,0.921782821717828,0.921782821717828,0.921782821717828,0.921782821717828,0.921782821717828,0.921782821717828,0.921782821717828,0.921782821717828,0.850320060586534
"58",0.890832325981494,0.92362493278365,0.923390960154155,0.995810439405957,0.995797856111825,0.995785195143037,0.995772455778158,0.995759637286789,0.99574673892943,0.995733759957338,0.995720699612379,0.995707557126887,0.992621445984915,0.992598485215154,0.992575379124066,0.992552126327638,0.992528725424226,0.992505174994274,0.992481473600028,0.879288407982347
"59",0.735140979862863,0.73509775171188,0.735054270023354,0.707912402037107,0.708437559605384,0.877914736971309,0.877870792802376,0.877870792802376,0.877826587837189,0.877782119747209,0.877737386176095,0.878761567812423,0.878719506856693,0.84654769186316,0.846516036864472,0.761541745997517,0.84885771241607,0.848832865631186,0.848807867802017,0.735183956687388
"60",0.80416794921815,0.804164093587364,0.804160215142194,0.804156313679545,0.804156313679545,0.804152388993905,0.804148440877305,0.804148440877305,0.804144469119289,0.80414047350687,0.804136453824497,0.804132409854013,0.804128341374617,0.804128341374617,0.804124248162823,0.885254264171692,0.911847349544005,0.911832935947598,0.911818434194637,0.824860492119573
"61",0.923377050050097,0.923361821600356,0.923346501962293,0.923346501962293,0.923331090314392,0.923315585825239,0.923299987653371,0.923284294947129,0.923268506844496,0.923252622472944,0.898501903584322,0.898483036507766,0.966891333069439,0.966863020657641,0.966863020657641,0.966834533477869,0.966805869906891,0.966777028301311,0.966748006997253,0.913244843316122
"62",0.945911714661429,0.945886965980609,0.945862073412109,0.946126317600798,0.946102050277347,0.946077641039724,0.946343430516066,0.946319657557038,0.946295744757075,0.946271690878646,0.946247494669575,0.946223154862825,0.946198670176272,0.946174039312487,0.946149260958499,0.946421416649843,0.944213522955649,0.944182690164719,0.944151671072937,0.944598130833264
"63",0.929264583236677,0.929206911100311,0.929148886229167,0.929148886229167,0.932104800943642,0.842833488534436,0.84277438582238,0.842714917149259,0.842655079105497,0.842594868239033,0.844152344890122,0.844096624820276,0.844096624820276,0.844040555408301,0.762706131289368,0.76266500437356,0.762623617981942,0.762581969651136,0.762540056886484,0.925806172134071
"64",0.965198195627592,0.967789399921796,0.967691202337463,0.98323500983235,0.983183890199937,0.990567609905676,0.990567609905676,0.990538806201684,0.990509824146584,0.99048066207872,0.990451318315728,0.990421791154218,0.990392078869438,0.990362179714943,0.990332091922248,0.990332091922248,0.990301813700487,0.992358570050168,0.992334628970965,0.945281488111351
"65",0.937082084298775,0.937045023821317,0.937007748500512,0.937587400680222,0.937551593677841,0.937515577888275,0.938098609964077,0.938064088328009,0.938029364219003,0.937994435850533,0.937959301414991,0.937923959083382,0.937888407004997,0.937852643307098,0.937816666094584,0.938528901600858,0.938494739114677,0.794498863366675,0.794482485286215,0.936938006487536
"66",0.880780307315266,0.880763856113028,0.88074730610477,0.88074730610477,0.880730656397668,0.880713906088106,0.880713906088106,0.880697054261516,0.880680099992211,0.880663042343216,0.880645880366092,0.880628613100765,0.880611239575343,0.880593758805937,0.880576169796474,0.880576169796474,0.880558471538504,0.921350552691766,0.921318233512248,0.876099635626668
"67",0.85168975549575,0.380643753806438,0.38015448708422,0.37966223702833,0.3868751758871,0.435986564942688,0.435661562048923,0.435334552964457,0.435005519055937,0.434674441458546,0.454783182117925,0.454511840482618,0.454238797645836,0.453964037558508,0.453687543969052,0.478461617560641,0.478327694656695,0.478192921448596,0.47805728981242,0.810034458401549
"68",0.52208450124865,0.510325856008123,0.510408862816192,0.501817658181052,0.501615394756327,0.859688467243501,0.863012927671363,0.862701690147111,0.610078558311985,0.60992551217213,0.609771481812726,0.609616457709068,0.616996723083611,0.581537881755228,0.581417942553422,0.581297219435263,0.5811757046901,0.581053390505825,0.582265180684148,0.521685168556235
"69",0.849254162795212,0.849211615634973,0.849211615634973,0.849168814461837,0.683106723248978,0.746999333817299,0.73934730469077,0.703792574605493,0.812555655715918,0.849269645954932,0.849226372128627,0.849182835239549,0.849139032881634,0.849139032881634,0.849303448860007,0.849259747756401,0.749297630192363,0.797053161816685,0.784293063398486,0.918883367176999
"70",0.938177787159556,0.938159686800952,0.93814147996965,0.938123165723414,0.938450894340261,0.938433441336997,0.938415884755079,0.93874555834888,0.938728878434908,0.93871209893936,0.938695218967791,0.938678237615011,0.938661153964925,0.938643967090367,0.938626676052933,0.938963342722967,0.938946969875792,0.938930497194183,0.938913923762228,0.938096573708451
"71",0.861770440602998,0.951743060988019,0.941738422028004,0.926035355044377,0.97762043322295,0.964493047736646,0.964480703264985,0.964468285314326,0.964455793226647,0.964443226336049,0.96443058396863,0.964712087349823,0.964700216725315,0.964688274374979,0.964676259646763,0.964664171880684,0.964652010408715,0.964639774554655,0.964926443135503,0.861808980392283
"72",0.887707087279438,0.692363998021563,0.6923414801377,0.692787864070736,0.934981128752796,0.947218710964724,0.998631480135568,0.764444513632469,0.972350212426205,0.972342524783666,0.972334790690115,0.765453757654538,0.972478509724785,0.972471141943556,0.869730100160716,0.894117905282643,0.791663952870768,0.76549093556902,0.972595048187489,0.88781682303746
"73",0.894842289650177,0.894827428303113,0.89481247953636,0.657653015426088,0.915687523949775,0.930281725279149,0.998815305846141,0.755809681148601,0.964090098926615,0.964082696207991,0.964075249161711,0.756781178738983,0.964267937570607,0.964261003618514,0.894975960611391,0.894472486286115,0.82537200825372,0.790802378728693,0.964436076717532,0.894857064342157
"74",0.620600707960393,0.851279394477706,0.653833252152368,0.65369807105311,0.880850331389148,0.893752267002039,0.893734155996165,0.893715938140699,0.893697612487272,0.893679178076258,0.893660633936606,0.879812516260812,0.879752344126865,0.879752344126865,0.87969181059872,0.879630912410767,0.882489797344535,0.88243700882437,0.882383899401347,0.620637644690341
"75",0.975878388137162,0.975938442191817,0.975866268794807,0.975793659304764,0.986849955487835,0.986810409868104,0.986770623849469,0.98673059523316,0.986690321793509,0.986751477757423,0.986711144836437,0.968826194303647,0.96879200968792,0.9116735385285,0.911647965638219,0.912082704773001,0.912058326877592,0.912033796620338,0.912009112568367,0.975950309160701
"76",0.991964295633929,0.991940606934331,0.991916776386234,0.991916776386234,0.991892802711721,0.783642856935528,0.83156098804534,0.760591611521579,0.80644000051153,0.807684383076844,0.809569498977154,0.767580762248979,0.789936250277411,0.731769330712189,0.731713638452106,0.732619045787729,0.732565632325656,0.798016906128317,0.79797231835124,0.983408603584086
"77",0.726679772129264,0.726629606732251,0.726579127801506,0.726528332388436,0.727020893969716,0.72697132802443,0.726921449360247,0.862374330390305,0.862300750033496,0.855061886101639,0.855010040397234,0.8551010231097,0.855049136802431,0.854996917890628,0.854944363165888,0.855036223525098,0.854983626061357,0.635143858886001,0.856641104266827,0.729563245982411
"78",0.723328340566617,0.723219358802609,0.752992358087168,0.752860576634297,0.75210510436101,0.75227498203855,0.673415957654405,0.641417339747507,0.641339615466894,0.73918076870868,0.739061514098561,0.731494331360351,0.731408340647417,0.731321814166801,0.731234746895681,0.731147133748253,0.7625500076255,0.762444137603477,0.762337599631788,0.766814452112589
"79",0.589378490394359,0.58924324057691,0.612782334610152,0.683692314529231,0.665132745298223,0.666638618807257,0.703880029049922,0.669465937440651,0.709719237866423,0.693699626997787,0.693586832686337,0.63802135429835,0.700882628744888,0.700791176191489,0.678867024540149,0.678766406360314,0.687833098090524,0.666321327733447,0.707753332023615,0.617504265646914
"80",0.906494963472244,0.871355953835511,0.758765586855949,0.758741658963563,0.758741658963563,0.710224594258209,0.726767814016144,0.730644884229526,0.730585377676224,0.715717901894021,0.7156116686468,0.707123904586767,0.649260099950545,0.667586408545023,0.725135819751358,0.725058110698857,0.747671564080489,0.687943823914139,0.706816805175424,0.612502072994322
"81",0.950503752020008,0.950503752020008,0.950475523018269,0.950447123962303,0.903957942574323,0.841976408419764,0.841921886838672,0.841867032808914,0.841811843280504,0.84260687081139,0.842553781431673,0.842500365348081,0.944720342780537,0.944673334524133,0.944626034290981,0.950215537452466,0.950185355296246,0.95015498450155,0.928621871355184,0.949934857260542
"82",0.617001791884304,0.616926158242994,0.616850079697913,0.880059052918238,0.669680931066557,0.669654905558749,0.669628726053853,0.807676756699065,0.810930811680737,0.810793121114328,0.810654606053509,0.736412845201966,0.736372145917938,0.736331200716786,0.7362900073629,0.610328577531857,0.744730721733021,0.744714933630389,0.744699049258837,0.617076984513127
"83",0.624970441032313,0.586357854700788,0.621766575985108,0.621591697178016,0.603342111296579,0.625104111822889,0.6250711827213,0.709770803557885,0.710794977522151,0.710611431438459,0.617362506173625,0.661670603631631,0.661610485658021,0.6615500066155,0.616645952112405,0.652864614962381,0.627512090867266,0.627485460820309,0.673875690629335,0.618566624682776
"84",0.93291324462325,0.93284242874201,0.933867154022632,0.93379886860132,0.933730156396125,0.560927363146038,0.576045336642806,0.695209844680293,0.672518763661925,0.689072787134901,0.688927210452085,0.612900298391018,0.939034912592136,0.938981732078893,0.938928212836266,0.938874351617648,0.938820145134808,0.938765590057223,0.938710683011395,0.931716783072824
"85",0.633843141259066,0.633771209345231,0.633698830649322,0.633626000995806,0.633552716156956,0.924059379776308,0.938120473666919,0.938061142385537,0.938001437951443,0.940247394847218,0.940194398766523,0.940194398766523,0.940141067267595,0.940087397155976,0.940033385196512,0.9550910241096,0.955039137802331,0.954986918890528,0.954934364165788,0.935003501413527
