molid,AS
25263088,0.958595387840671
25263116,0.958725182863114
42618163,0.958854166666667
42618164,0.958982346832814
11569498,0.9591097308488609
9857146,0.959236326109391
44589696,0.9593621399176949
10193464,0.9594871794871801
10469531,0.9596114519427399
44587530,0.9597349643221199
25218584,0.959857723577236
44571453,0.959979736575481
10125875,0.96010101010101
25263092,0.9602215508559921
9826308,0.960341365461847
25263078,0.960460460460461
44578425,0.9605788423153689
25218571,0.960696517412935
44578255,0.9608134920634921
44578401,0.960929772502473
5329489,0.9610453648915191
25263083,0.961160275319567
25263115,0.961274509803922
11155941,0.9613880742913
25263117,0.9615009746588691
10171618,0.9616132167152579
10193482,0.9617248062015501
9604943,0.9618357487922711
9604948,0.9619460500963392
9604926,0.962055715658021
9604922,0.9621647509578539
22464113,0.962273161413563
10475737,0.9623809523809521
