molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw
CID006539376,,,-0.005301883674810997,0.405797101449,0,-0.29443127859584595
CID025263102,,,-0.0060861360861300005,0.89,338,-0.06375716193013599
CID025263100,,,-0.007495552066983,0.9029126213590001,365,-0.059614265991157975
CID023648890,,,-0.006847908115982999,informer,informer,informer
CID025263105,,,-0.007434033613434999,0.903846153846,366,-0.058347567545025
CID006539427,,,-0.006158081264868996,0.5375,2,-0.23419559069772702
CID024804780,,,-0.007122344944762,0.844660194175,183,-0.08868428662398499
CID006538884,,,-0.006489010989006996,0.8987341772149999,353,-0.05630673328189403
CID044591552,,,-0.006831085060255,0.8414634146340001,175,-0.09596434846432296
CID015521230,,,-0.008572971090217,0.824742268041,125,-0.10981575245987499
CID006539428,,,-0.006608985199632997,0.623529411765,6,-0.206108835395207
CID005329826,,,-0.005437996059683002,informer,informer,informer
CID057403579,,,-0.012199191151995002,0.7894736842110001,90,-0.12049648974566399
CID011197671,,,-0.006598057015444996,0.8488372093019999,199,-0.08752885815169904
CID044532712,,,-0.008264847512034997,0.744680851064,46,-0.15365118802647704
CID046215814,,,-0.007339848044753997,0.8625,244,-0.07931553432837199
CID046215816,,,-0.008200075287031004,0.828571428571,135,-0.09828823064270302
CID011427162,,,-0.007528387533887999,0.9148936170209999,386,-0.047280009529552025
CID010186182,,,-0.005806788314280999,0.8217821782179999,119,-0.10087034957750604
CID010151417,,,-0.006512594128823001,informer,informer,informer
CID010595057,,,-0.009180572569316004,0.826086956522,128,-0.10704021026849198
CID010183216,,,-0.0067716846260590016,0.8823529411759999,321,-0.07090214057601002
CID053466728,,,-0.015628843402193997,0.8367346938779999,155,-0.09095312982030504
CID010158539,,,-0.010606107078703002,0.852631578947,210,-0.09323094398363098
CID025121268,,,-0.010990866873065998,0.868686868687,263,-0.08557552868242002
CID000099545,,,-0.005515174379618,0.9,356,-0.05665476498981798
CID009888013,,,-0.006181914893619002,0.7444444444439999,43,-0.14600050102522702
CID044305812,,,-0.006285841917185999,0.901234567901,361,-0.060549908441181015
CID006539566,,,-0.007493972693966998,0.887640449438,334,-0.065453905621979
CID009945696,,,-0.0077867074358099996,0.840909090909,174,-0.091698758578161
CID010028480,,,-0.007215384615402001,0.885714285714,329,-0.06958362823444697
CID009926791,,,-0.007204349556779004,0.8823529411759999,318,-0.07122409345719002
CID044525949,,,-0.007778442941824996,0.7575757575759999,63,-0.13997200415853203
