molid,CS
57403317,0.898305084745763
56603966,0.8991596638655458
57401573,0.9
57394600,0.900826446280992
57403318,0.9016393442622952
57401574,0.902439024390244
57398148,0.9032258064516128
57392873,0.904
57398149,0.9047619047619052
57396353,0.905511811023622
57398150,0.90625
57398151,0.906976744186047
57394601,0.907692307692308
57391093,0.9083969465648852
57398152,0.9090909090909092
57394602,0.909774436090226
56603975,0.91044776119403
57399800,0.9111111111111108
57391094,0.911764705882353
57403319,0.912408759124088
57398153,0.91304347826087
57391095,0.913669064748201
57391096,informer
6539099,0.914285714285714
6539097,0.9148936170212768
57399801,0.9154929577464792
56604024,0.9160839160839158
56603997,0.916666666666667
9947709,0.9172413793103448
56604000,0.917808219178082
10272700,0.918367346938776
56603987,0.9189189189189192
57403320,0.919463087248322
57399802,0.92
57391097,0.920529801324503
56603973,0.921052631578947
56604049,0.92156862745098
57398154,0.922077922077922
57399803,0.92258064516129
57399804,0.923076923076923
57399805,0.9235668789808922
57401575,0.924050632911392
44397710,0.924528301886792
5329868,0.925
5329849,0.9254658385093172
5329850,0.925925925925926
5482344,informer
5329801,0.9263803680981588
9901964,0.9268292682926828
9604915,0.927272727272727
11604319,0.927710843373494
11627264,0.92814371257485
11656050,0.9285714285714292
11669455,0.928994082840237
9604912,0.929411764705882
70682205,0.9298245614035092
70696859,0.9302325581395352
11717091,0.930635838150289
11605761,0.931034482758621
44410704,0.9314285714285708
10294883,0.931818181818182
9917474,0.932203389830508
21951965,0.9325842696629209
22609796,0.932960893854749
44418540,0.933333333333333
11453116,0.933701657458563
44418539,0.934065934065934
44418572,0.934426229508197
44418555,0.934782608695652
44418556,0.935135135135135
44418532,0.935483870967742
44418533,0.935828877005348
16099859,0.936170212765957
11957417,0.9365079365079372
25190921,0.936842105263158
16048194,0.93717277486911
16048415,0.9375
25190924,0.9378238341968912
16048303,0.9381443298969068
16664858,0.938461538461538
766949,0.938775510204082
44431824,0.939086294416244
766948,0.9393939393939392
9927432,0.939698492462312
24180608,0.94
44433173,0.9402985074626872
11281930,0.9405940594059408
10160775,0.9408866995073892
10113568,0.941176470588235
24896610,0.941463414634146
25093474,0.941747572815534
6539574,0.0
6539584,0.942028985507246
6539603,0.942307692307692
11617559,0.942583732057416
44418547,0.942857142857143
453216,0.943127962085308
9951300,0.943396226415094
25190926,0.943661971830986
9910722,0.94392523364486
6539049,0.944186046511628
6539081,informer
10158653,0.944444444444444
6539047,0.944700460829493
10200651,0.9449541284403672
6539056,0.9452054794520552
6539093,0.945454545454545
6539107,informer
5793317,0.9457013574660632
6539086,0.945945945945946
6539085,0.9461883408071752
6539087,0.9464285714285708
6539075,0.946666666666667
23646938,informer
15872403,0.946902654867257
9800117,0.947136563876652
18536627,0.947368421052632
18536613,0.947598253275109
5329855,0.947826086956522
15872407,0.948051948051948
9890357,0.948275862068966
15872388,0.9484978540772528
9604958,0.9487179487179492
6603857,0.948936170212766
9604940,0.949152542372881
9604911,0.949367088607595
5329404,0.949579831932773
17892742,0.949790794979079
44329036,0.95
6539451,0.950207468879668
6539522,0.950413223140496
6539487,0.9506172839506172
6539364,0.9508196721311468
11163861,informer
11290221,0.9510204081632648
6539369,0.951219512195122
6539422,0.9514170040485832
44397147,0.951612903225806
6539385,0.9518072289156628
599038,0.952
6539409,0.952191235059761
11473228,0.952380952380952
5329875,0.952569169960474
5329802,0.9527559055118108
11626927,informer
44418545,0.952941176470588
11247002,0.953125
11502866,0.953307392996109
11640889,0.953488372093023
9858084,0.953667953667954
11233873,0.953846153846154
9873849,0.9540229885057472
44418546,0.954198473282443
23646936,0.954372623574145
579429,0.954545454545455
44433171,0.9547169811320748
10295475,0.9548872180451128
6539593,0.9550561797752808
6539046,0.955223880597015
6539598,0.9553903345724908
6539611,0.955555555555556
6539567,0.955719557195572
6539108,informer
6539089,0.9558823529411772
15872406,0.956043956043956
15872409,0.956204379562044
6539607,0.956363636363636
10236195,0.956521739130435
11751266,0.0
6539412,0.956678700361011
10321190,0.956834532374101
6539430,0.956989247311828
11269477,0.957142857142857
9604970,0.95729537366548
5329854,0.957446808510638
10286242,0.957597173144876
25218621,0.957746478873239
25210971,0.9578947368421048
44581222,0.958041958041958
44581765,0.9581881533101048
25218614,informer
25210972,0.0
25263274,0.958333333333333
25218573,0.9584775086505192
10173796,informer
25263114,0.958620689655172
25263110,0.958762886597938
25263099,0.9589041095890408
44571414,0.9590443686006828
44571449,0.959183673469388
25218601,informer
24856364,0.959322033898305
25218600,informer
44578672,0.959459459459459
44593640,0.95959595959596
44578253,0.9597315436241608
44578254,0.959866220735786
44578563,0.96
9822610,0.960132890365448
25263087,0.960264900662252
25263103,0.96039603960396
25263088,0.960526315789474
25263116,0.960655737704918
42618163,0.96078431372549
42618164,0.960912052117264
11569498,0.9610389610389608
9857146,0.9611650485436892
44589696,0.9612903225806452
25263118,0.9614147909967852
10308522,informer
10193464,0.961538461538462
10469531,0.9616613418530352
44587530,0.961783439490446
25218584,0.961904761904762
25023715,0.0
44571453,0.962025316455696
11284937,0.962145110410095
25211574,0.962264150943396
11307581,0.962382445141066
10125875,0.9625
25218593,0.0
25263092,0.962616822429907
44581245,0.962732919254658
9826308,0.962848297213622
44571435,0.962962962962963
25263078,0.963076923076923
44578425,0.96319018404908
11273032,0.963302752293578
25218571,0.963414634146341
44578255,0.963525835866261
44578401,0.963636363636364
5329489,0.963746223564955
25263083,0.9638554216867472
25263115,0.963963963963964
11155941,0.964071856287425
11328632,0.964179104477612
25263117,0.9642857142857142
25263119,0.9643916913946592
10171618,0.964497041420118
10193482,0.964601769911504
44532523,0.9647058823529407
22727427,0.9648093841642232
44532204,0.964912280701754
44536036,informer
56604044,0.965014577259475
9604943,0.9651162790697672
56604020,0.965217391304348
9604948,0.965317919075145
9604926,0.965417867435158
9604922,0.96551724137931
22464113,0.965616045845272
10475737,0.965714285714286
