,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ALK,0.22847581381198664,0.24729214340198322,0.4715484363081617,0.9241800152555302,0.9114137086903306,0.9322215422276622,0.9300291545189504,0.9754488261470002,0.974453678054786,0.9742244173483562,0.96666152183979,0.9745331069609507,0.9744582043343654,0.9734513274336283,0.9736842105263157,0.9736061221302514,0.9735275689223057,0.9732914375490965,0.9732114717932556,0.9740793425003951,0.9727330374128091,0.9696295118460805,0.9700159489633173,0.9972886762360446,0.9972804351303791,0.9969512195121951,0.9969418960244648,0.9964481756538587,0.9962753036437247,0.9962638076673165,0.9993502274204028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AMPKA1_A1B1G1,0.7015774306082209,0.6765508873047171,0.6505932461210829,0.6431731502669717,0.6363219094247246,0.6367960718121835,0.6791468467086083,0.9146846708608255,0.9128962757771623,0.9178208679593721,0.910788701960179,0.9065015479876162,0.9066915075298867,0.9064154469012768,0.9027018585038263,0.9024122807017543,0.9027494108405342,0.9164179104477612,0.9230164964650431,0.9210526315789473,0.918286707760392,0.9139188332276476,0.9125457147400222,0.9116427432216906,0.9094544872820348,0.9086970474967906,0.9080959278931273,0.904423635776558,0.902834008097166,0.9007472384665367,0.8997881701156917,0.8991500490356326,0.898835874733563,0.8986842105263159,0.898531595446296,0.8973849718636214,0.892088712346905,0.8914162377552715,0.8900732844770153,0.8905597326649958,0.8902111967817633,0.8915419539263494,0.8920377867746289,0.891690641394483,0.8894736842105262,0.8867313915857604,0.886220405382388,0.8914900888585099
AMPKA2_A2B1G1,0.7537502106859937,0.7524018203269848,0.770267992583853,0.7645368492224476,0.7631802000339041,0.7597755865351922,0.8099285957157429,0.9012240734444067,0.9007672634271099,0.9026427962489344,0.9033857729138167,0.9025896072714801,0.9026487788097695,0.9025357943764015,0.9003460207612456,0.902654867256637,0.9032370344587539,0.9418726070309781,0.9443090845805777,0.9434456275091638,0.9429271708683473,0.9427568042142229,0.9503346248679112,0.9498321851263027,0.9477321048901488,0.9475741958414786,0.9467023172905525,0.94350080457715,0.9433285509325682,0.9433351322180248,0.9428004330566582,0.9417194570135746,0.9422657952069717,0.9419049353487525,0.9417245158933139,0.9411764705882353,0.9404434671064688,0.9402573529411764,0.9397012723584731,0.9406215316315205,0.9402486546669141,0.9408041697691735,0.9408029878618114,0.9406144623454478,0.9400488629956775,0.9392911010558069,0.9375942684766214,0.9381501796860223
ARG,0.6263279891829244,0.6648261164390197,0.5833171395258454,0.5737744859175519,0.5667644183773216,0.5646632022747328,0.573072383949646,0.5668343691427444,0.5756976053829408,0.6807836928557293,0.7166039976251731,0.7169230769230769,0.7265508684863524,0.8102233250620348,0.8151861042183624,0.8217369727047146,0.8204466501240695,0.8210872162485066,0.8195346050134824,0.8333166883052032,0.832097775996794,0.8287609285498945,0.8293346774193548,0.8225300839316412,0.8429568207098797,0.843159065628476,0.8427672955974842,0.8483465205924122,0.8577804828565632,0.857331840846647,0.8542790271700416,0.860588175435026,0.8553491220906492,0.8579011841567987,0.8589861751152073,0.8587425518800081,0.8705568111773165,0.8697310110275174,0.8940533855508606,0.8934036393713812,0.8930608858002281,0.899076859246966,0.8990634755463058,0.9033298647242456,0.9033302014824094,0.908341162960643,0.9079388353581901,0.9075338867290113
ARK5,0.5116758241758241,0.5423182586644125,0.6561179205409975,0.7359050445103857,0.7615858843537414,0.7309736394557823,0.7784863945578232,0.8500212585034014,0.8454506802721088,0.8443496801705757,0.8388059701492537,0.8598081023454158,0.8588537211291702,0.852852852852853,0.8506884681583476,0.864565404475043,0.8619982736296936,0.8919913419913421,0.8916666666666666,0.8902518454190187,0.881133304385584,0.8804442508710801,0.8710801393728222,0.8647881170816951,0.8608676599474145,0.8574715162138475,0.8518681318681318,0.851300705467372,0.8530517470145953,0.8517080745341615,0.8502447708055184,0.8563640409434803,0.8572544642857144,0.856806986117331,0.8563566936208445,0.8566922036953583,0.8560126582278481,0.8613245931283905,0.8604308390022675,0.8611237488626023,0.8605659516202647,0.8603479853479852,0.8604731281580157,0.86036866359447,0.8581830790568655,0.8542533518261674,0.8544758812615956,0.854118194509074
AXL,0.42042788129744646,0.4146997929606625,0.47908902691511385,0.7100069013112491,0.6884748102139406,0.7050379572118702,0.704734219269103,0.7058170206858254,0.7607941135637929,0.7578668894458368,0.91005291005291,0.9161793372319689,0.9167714006423684,0.9166666666666667,0.9247899159663865,0.9456582633053222,0.946218487394958,0.9857142857142857,0.9858126141311983,0.9857706396167935,0.9843153878762188,0.9825680272108843,0.9825159914712154,0.9824636441402909,0.9824109824109823,0.9822145725760183,0.9817292475902748,0.9816738816738817,0.9817629179331306,0.9858156028368794,0.9863945578231292,0.996815747575626,0.9968060394889664,0.9986933797909407,0.9988350080093199,0.9988314344142565,0.9988278388278388,0.9988242210464433,0.9988205808639246,0.9986690328305236,0.9986648865153538,0.9991071428571429,0.9991043439319302,0.9991015274034142,0.9990986931050023,0.9990958408679927,0.9990929705215419,0.9987867758568395
Aurora.A,0.6532559880239521,0.7027975299401197,0.7709580838323353,0.7646396396396398,0.762707078313253,0.7695783132530121,0.7858761329305136,0.7864583333333334,0.7630129179331306,0.7671922492401216,0.7763107902735562,0.7746760670731706,0.7878440366972477,0.8040644171779141,0.7927884615384615,0.8000961538461537,0.7987075617283951,0.8074845679012345,0.8162732198142414,0.8151203416149069,0.8128881987577639,0.8125973520249222,0.8130841121495328,0.809765625,0.811814263322884,0.8197492163009403,0.8175940438871474,0.8167256289308176,0.8147673501577286,0.8245268138801262,0.824367088607595,0.8253560126582279,0.8231150793650794,0.8234474522292993,0.8229832268370607,0.826923076923077,0.82516077170418,0.8274718649517686,0.8285282258064515,0.8320564516129031,0.8328276699029126,0.8335355987055016,0.8328936688311689,0.832858306188925,0.8323120915032679,0.836782786885246,0.8374794407894737,0.8363242574257426
Aurora.B,0.636200338123415,0.661770921386306,0.7467772612003382,0.743429419245443,0.7385204081632653,0.7302295918367346,0.7270788912579957,0.7611940298507462,0.8016467065868264,0.8031437125748503,0.8042130025662959,0.8038395538395539,0.8116394148020655,0.812580923608114,0.8290893396633578,0.8372895986189037,0.8309236081139404,0.8307359307359307,0.8694805194805195,0.8706035605731653,0.8727746417716024,0.8714067944250872,0.8712319790301442,0.869812145041503,0.8808431629532547,0.8806247269550022,0.885626643295355,0.8854945054945055,0.8848104056437388,0.8845899470899471,0.8841220698805838,0.8817657497781722,0.8817311971517579,0.8810267857142858,0.8805418719211823,0.8768472906403941,0.8771338724168913,0.8865678346810423,0.8871113114015322,0.8918431726002704,0.8919529837251355,0.8920660036166365,0.8913832199546485,0.8919472247497726,0.8917161113646735,0.8936558649018712,0.8941163003663003,0.8920532843362424
Aurora.C,0.6854924833648239,0.7132177770475643,0.7731865604206031,0.7725774555042848,0.7689891726588974,0.757170014050748,0.7563422318023545,0.7989553971149064,0.8042613165312552,0.8023284823284823,0.7937629937629938,0.8477338877338877,0.8620374220374221,0.8661161161161162,0.8737070403737071,0.8824657991324658,0.8801301301301301,0.8981481481481481,0.9058224891558225,0.9056145929210945,0.9019328926449669,0.9014604666778578,0.8979352022830284,0.8980382251410289,0.9017428643596869,0.9035951839690157,0.9034628378378378,0.9030754892823859,0.9023457419683835,0.902685704572497,0.9027706952235253,0.9076151623321435,0.9071532099923268,0.906346219637359,0.9079365079365079,0.9094508521260115,0.9089888610655384,0.9108021759778948,0.9139107158276487,0.9144144144144145,0.9125086625086626,0.9124880507517162,0.9120313862249346,0.9121840286888832,0.9133029133029134,0.9133726560436659,0.9112597939959505,0.9111464405582054
BLK,0.6705882352941177,0.7294683257918552,0.7089289766280916,0.7069868001820665,0.7101689112074868,0.707474816849817,0.7232491389207807,0.7189659143251957,0.7153499653499653,0.682866079703429,0.7004996514059958,0.7004079254079254,0.7182400932400932,0.7039396773439327,0.7401800327332242,0.804945054945055,0.793562382739212,0.8374179174484052,0.8325688073394495,0.8630322277111269,0.8661514865502595,0.8679881656804733,0.8640194681861348,0.8641381766381766,0.8960707502374169,0.9012939221272555,0.9013455584663016,0.9012264824958324,0.901875298614429,0.9135809842331581,0.9134315839923316,0.9118739515935778,0.9091181404265517,0.9088341346153846,0.9077043646009163,0.9062046444121916,0.9151548137397194,0.9145231739868964,0.9370905120116477,0.9372565725413827,0.9399342745861734,0.9409079844206426,0.9424297924297924,0.9422464478196962,0.9441508970262965,0.9436020710059172,0.9445882642998028,0.9449047736829087
BMX,0.552663734115347,0.5700367647058824,0.5678466076696166,0.5315581854043392,0.5085311572700297,0.5436449060336301,0.5354662698412698,0.534452736318408,0.5361776447105788,0.5469219219219219,0.5404116465863453,0.6620230923694779,0.6725830815709969,0.6764853977844915,0.7085850956696879,0.7214249748237664,0.726963746223565,0.7213383838383839,0.7213779128672746,0.7622847011144883,0.7629573170731707,0.7626146788990825,0.7600971370143149,0.771855828220859,0.7889826175869121,0.7962678936605316,0.7998717948717948,0.7997685185185185,0.798374613003096,0.8013415892672858,0.8013716356107661,0.8075828157349896,0.8024068322981367,0.8024402907580478,0.8026041666666667,0.8021159874608149,0.8068181818181818,0.8064727463312368,0.8057308096740273,0.8107255520504733,0.8126318565400844,0.8134229957805906,0.8128306878306878,0.8136942675159236,0.8132321618743343,0.8139690170940171,0.8131028938906752,0.8126344086021505
BRAF,0.5571380414630035,0.563542895668296,0.5806288032454361,0.6526369168356998,0.6470588235294117,0.6401284651791751,0.6350228852347856,0.638388303298198,0.6470588235294118,0.6248290013679891,0.6383378932968536,0.6316240782027097,0.6365669074647402,0.6434362601345522,0.6444636678200693,0.6375151830643762,0.6404455273233554,0.6341420841333566,0.6482843137254902,0.6444249341527656,0.6322648820007045,0.627450980392157,0.6226080793763288,0.6205793495645991,0.620855614973262,0.6227427141069194,0.6223098995695839,0.617916891527253,0.6134969325153374,0.6072398190045247,0.6071169208424112,0.657044299201162,0.651429612092515,0.6532700036536353,0.6540223566061939,0.6645220588235294,0.6619952056057533,0.6616722160562339,0.6615327519020225,0.6613924050632911,0.6625583566760038,0.6605470213563133,0.6583348994549896,0.6579939668174962,0.6553811235104975,0.6544592030360532,0.6520083761660004,0.6525974025974026
BRAF_V599E,0.5673441528894281,0.5682542090095556,0.5725585640401581,0.6239732278673563,0.6168238515363553,0.5952236081533313,0.5902364607170099,0.5937882496940025,0.6498388829215896,0.6272699292089874,0.6326562019082795,0.6278746720172866,0.6380804953560372,0.656109299798168,0.6563375895359701,0.6453225050757457,0.649749373433584,0.6449332285938728,0.659312953041286,0.6565512881302356,0.6382371591629676,0.6314199395770392,0.6259968102073366,0.6242201247800352,0.6195442875481385,0.6215998712377273,0.6207620277688084,0.616842105263158,0.6128979857050032,0.604041062408343,0.605426610003269,0.6855181431840471,0.6822429906542056,0.6961797015904247,0.6965460526315789,0.7068140570862893,0.70506454816286,0.7039681221982401,0.7041972018654231,0.7044277360066833,0.7048273550117332,0.7005212712291912,0.6987179487179488,0.6972414960230157,0.6967741935483872,0.6964741951967297,0.6948051948051948,0.6951825818618208
BRK,0.48039423484527344,0.4781037414965986,0.4890724946695095,0.5109808102345416,0.5265183917878529,0.518071000855432,0.51994851994852,0.5194707401032703,0.5169400086318516,0.5155844155844157,0.5254016500217108,0.5288545296167247,0.5266491917868065,0.54521625163827,0.5634556574923548,0.5840978593272171,0.5832602979842244,0.5843956043956045,0.5845458553791887,0.6413139329805996,0.6427465723131357,0.6414152617568767,0.6419670672007121,0.6421874999999999,0.6677455357142859,0.6707589285714286,0.6731974921630094,0.6764375561545373,0.6760928346101848,0.6774412296564195,0.691116636528029,0.6903628117913831,0.6790249433106575,0.6793676069153777,0.6784573254221816,0.6784569597069596,0.6807533302710151,0.6816820276497695,0.6821544151641238,0.6857606679035251,0.6886924150767798,0.6875583566760037,0.6865339578454333,0.6900845864661654,0.6917293233082706,0.6922442244224422,0.7001414427157,0.6987937559129612
BRSK1,0.6686803519061584,0.6482697947214077,0.6224705882352941,0.6240707964601769,0.600828402366864,0.5996439169139466,0.584047619047619,0.736547619047619,0.7219104477611941,0.7147462686567164,0.7105389221556887,0.7096696696696697,0.7056626506024096,0.7045317220543806,0.695030303030303,0.7396363636363636,0.7355623100303952,0.8914285714285713,0.8917073170731707,0.8905198776758411,0.8876073619631901,0.8855384615384616,0.8858024691358024,0.9051851851851851,0.9016718266253869,0.8992546583850931,0.899190031152648,0.8981250000000001,0.8968025078369906,0.8922884012539185,0.8930817610062892,0.8927444794952681,0.8926582278481012,0.8925714285714286,0.8927388535031847,0.8929073482428116,0.8830670926517572,0.882948717948718,0.8811538461538462,0.8784565916398714,0.8785806451612903,0.877799352750809,0.8767532467532467,0.8772638436482084,0.8729641693811075,0.8724183006535947,0.8733114754098361,0.8725
BRSK2,0.6839602704987321,0.661506762468301,0.6355447223399745,0.6358418367346939,0.6097014925373134,0.6071428571428571,0.7208083832335329,0.7621899059024807,0.7488202488202489,0.7478549978549978,0.7399956970740103,0.7396417781614157,0.7393939393939394,0.7388189318280504,0.7326872822299652,0.7641550522648084,0.7592835299257318,0.9096767147225864,0.9081476627348187,0.9075372480280456,0.9046153846153847,0.9010141093474427,0.9010393631136666,0.9203892083149048,0.917812777284827,0.9135514018691588,0.9137276785714286,0.9128974473802061,0.9117250673854447,0.9008310871518419,0.9016448850833709,0.9012206148282098,0.9013605442176871,0.9011601455868972,0.9010725696029211,0.9002976190476191,0.8948031135531136,0.8935461644464859,0.8923963133640552,0.8908922792417937,0.890769944341373,0.8898324802233597,0.8883053221288515,0.8888758782201406,0.8823185011709602,0.8827537593984962,0.8827204148986326,0.8817407757805109
BTK,0.7419143356643356,0.7730659653736577,0.7530769230769231,0.7523694070972008,0.7656940760389036,0.7650188428286411,0.7487772343263672,0.7480490523968785,0.75067084078712,0.7270688495178291,0.7478632478632479,0.7471238438980375,0.7690045248868779,0.764238711141366,0.7637687756030951,0.753024423647569,0.8226432321387811,0.8264652014652014,0.8264064293915041,0.8718714121699196,0.869415016121603,0.8697158697158697,0.8686283595922151,0.8693934464327214,0.8893795026725542,0.8896118986753427,0.8927738927738929,0.8924479775543606,0.8914165103189493,0.8913196894848271,0.8912222746578575,0.8905143935818783,0.8880473372781066,0.8879392212725546,0.8880685877589902,0.8881987577639752,0.8880901030433741,0.9228372873232688,0.9317038102084831,0.9319711538461539,0.9329326923076924,0.9327224499638292,0.9329946782776971,0.9339622641509433,0.9339966027663188,0.9378791555447706,0.9437029847124484,0.9444985394352482
CAMK1D,0.21309859154929578,0.25522598870056495,0.3805084745762712,0.8307909604519775,0.8271954674220964,0.8351274787535412,0.8349431818181818,0.9144886363636364,0.9951704545454546,0.9954415954415955,0.9954285714285713,0.9954285714285713,0.9954154727793696,0.9954022988505746,0.9953890489913545,0.9953757225433526,0.9953623188405797,0.9956395348837208,0.9956268221574344,0.9956140350877192,0.9956011730205279,0.9955882352941177,0.995575221238938,0.9955621301775148,0.9955489614243324,0.9955357142857143,0.9955223880597015,0.9955089820359281,0.9963963963963964,0.9963855421686747,0.9969879518072289,0.9969788519637464,0.9969696969696968,0.9969604863221884,0.9969512195121952,0.9969418960244649,0.9969325153374233,0.9969230769230768,0.9969135802469136,0.9969040247678018,0.9968944099378881,0.9968847352024921,0.996875,0.9968652037617555,0.9968553459119497,0.9968454258675079,0.9968354430379747,0.9968253968253968
CAMK2A,0.38071391884951206,0.40162245686325004,0.5954159155292299,0.7687355137780068,0.752510945145506,0.7483904197785217,0.7471590909090909,0.8491735537190083,0.8575498575498576,0.8930328930328931,0.8914788914788915,0.8891478891478892,0.8893506493506494,0.8879916644959625,0.8858411703239291,0.8857741681949175,0.8854440357330532,0.9453494482396216,0.9963215974776669,0.9963109354413703,0.9968287526427061,0.9968195070235886,0.9968102073365231,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CAMK2D,0.4381425922804652,0.45715010141987833,0.6296484110885734,0.7942866801893171,0.7545638945233264,0.7723123732251521,0.7687743685370402,0.8353958298016613,0.8480108806528392,0.8317135549872123,0.8219948849104859,0.8284739982949703,0.8290013679890561,0.8259303721488596,0.825421396628827,0.8453732370141039,0.8431947559082285,0.8966706917371053,0.9339313437985165,0.9325259515570934,0.926470588235294,0.9222627103938921,0.9218586843021231,0.9182039679777236,0.9163902949903997,0.9168417366946778,0.91729587357331,0.9159915463191264,0.9180356827415651,0.9176116229624379,0.9180735738404123,0.9171122994652406,0.9166815662435187,0.9164275466284074,0.9163518618456556,0.9157343919162757,0.9417177914110428,0.940814479638009,0.9411764705882353,0.940994354398106,0.9413591523565947,0.9411764705882353,0.941360294117647,0.9404388714733543,0.939511653718091,0.9369085173501577,0.9363365599404319,0.9365079365079365
CAMK4,0.2912172573189522,0.24736028843677568,0.3265754132231405,0.7704028925619835,0.7707847707847708,0.7816627816627817,0.7810389610389611,0.7892680385517061,0.78944618599791,0.7898873460833115,0.8310191249672518,0.8213256484149857,0.8213347346295323,0.8229249011857707,0.821353065539112,0.8213623111582296,0.8221690590111643,0.8221807517995201,0.8200534759358289,0.8200589970501475,0.820333512641205,0.8206096574049097,0.8206168831168831,0.8230664857530531,0.8225367446924334,0.8228228228228228,0.8228368017524645,0.8228508651469377,0.8247933884297521,0.8250898038132081,0.8248337028824834,0.8276053215077607,0.8284681679177092,0.8279419966536532,0.8279720279720281,0.8282828282828282,0.8285955530537574,0.8289102202145681,0.8292268479184368,0.8295454545454545,0.8298660587061841,0.8293310463121784,0.8296529968454259,0.8296892980437286,0.830880230880231,0.8309206716850029,0.8312518152773745,0.8336247086247086
CDK1_cyclinB,0.6500000000000001,0.742816742081448,0.8599547511312218,0.8579532561833447,0.8569640418752844,0.8422849340009104,0.8410180324126912,0.8408882783882784,0.8383467278989668,0.8407577497129737,0.8405112851220635,0.8498387839705205,0.8500808500808501,0.8481232622798888,0.8492911921914943,0.8990239367882873,0.8995337995337995,0.8985270049099836,0.9106850596212298,0.9102954971857411,0.9013836772983114,0.9013173370971537,0.8936720771583156,0.9311926605504587,0.9322793770646532,0.9403020292590845,0.9414201183431952,0.9412393162393163,0.940938318647297,0.9403429387949511,0.9413521261347348,0.9411694224778336,0.9420673076923077,0.9418857005063902,0.9417029511369134,0.9438243144867751,0.9589905362776026,0.9588607594936709,0.9587301587301588,0.9585987261146497,0.958589333988695,0.9588264299802761,0.958941380163245,0.9589330024813896,0.9588089330024814,0.9558312655086849,0.9558127956186209,0.9556693306693307
