,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
ABL1,0.4444444444444444,0.4444444444444444,0.46236559139784944,0.4982078853046595,0.4982078853046595,0.48028673835125446,0.48028673835125446,0.46236559139784944,0.48028673835125446,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5340501792114696,0.5161290322580645,0.5519713261648745,0.6594982078853047,0.6594982078853047,0.6594982078853047,0.6594982078853047,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6594982078853047,0.6415770609318996,0.6594982078853047,0.6594982078853047,0.6594982078853047,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6594982078853047,0.6594982078853047,0.6594982078853047,0.6594982078853047,0.7311827956989247,0.7132616487455197,0.7491039426523297,0.7491039426523297,0.7491039426523297,0.7491039426523297,0.7491039426523297,0.7491039426523297,0.7491039426523297
ABL1_E255K,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5138888888888888,0.5138888888888888,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.53125,0.53125,0.53125,0.5486111111111112,0.5486111111111112,0.53125,0.53125,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7222222222222222,0.7395833333333334,0.7395833333333334,0.7222222222222222,0.7395833333333334,0.8090277777777778,0.8090277777777778,0.84375,0.8263888888888888,0.8263888888888888,0.8263888888888888,0.8263888888888888,0.8263888888888888,0.8611111111111112
ABL1_H396P,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4965277777777778,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4965277777777778,0.5138888888888888,0.53125,0.53125,0.53125,0.53125,0.5138888888888888,0.4965277777777778,0.6527777777777778,0.6527777777777778,0.6701388888888888,0.6701388888888888,0.6701388888888888,0.6527777777777778,0.6527777777777778,0.6701388888888888,0.6527777777777778,0.6527777777777778,0.6527777777777778,0.6527777777777778,0.6701388888888888,0.6701388888888888,0.6527777777777778,0.6701388888888888,0.6701388888888888,0.6701388888888888,0.6701388888888888,0.6701388888888888,0.6701388888888888,0.6527777777777778,0.6701388888888888,0.7395833333333334,0.7395833333333334,0.7743055555555556,0.7743055555555556,0.7743055555555556,0.7743055555555556,0.7743055555555556,0.7743055555555556,0.7743055555555556
ABL1_M351T,0.4612794612794613,0.4612794612794613,0.4781144781144781,0.494949494949495,0.4612794612794613,0.4612794612794613,0.4612794612794613,0.4612794612794613,0.494949494949495,0.5286195286195287,0.5286195286195287,0.5286195286195287,0.5454545454545454,0.5454545454545454,0.5117845117845118,0.5117845117845118,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.6296296296296297,0.6464646464646464,0.6464646464646464,0.6464646464646464,0.6632996632996633,0.6464646464646464,0.6464646464646464,0.6969696969696969,0.6969696969696969,0.6969696969696969,0.7138047138047138,0.7138047138047138,0.6801346801346801,0.6801346801346801,0.6801346801346801,0.686411149825784,0.7212543554006969,0.7038327526132404,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.7560975609756098,0.7386759581881533
ABL1_Q252H,0.4444444444444444,0.4444444444444444,0.4618055555555556,0.5138888888888888,0.4965277777777778,0.4791666666666667,0.4791666666666667,0.4791666666666667,0.4965277777777778,0.5486111111111112,0.5486111111111112,0.5486111111111112,0.53125,0.53125,0.53125,0.5138888888888888,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6875,0.6701388888888888,0.6875,0.6875,0.6875,0.6875,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.7048611111111112,0.6875,0.7395833333333334,0.7395833333333334,0.7395833333333334,0.7395833333333334,0.7569444444444444,0.7395833333333334,0.7569444444444444,0.7569444444444444,0.7569444444444444,0.7569444444444444,0.7569444444444444,0.7569444444444444,0.7743055555555556
ABL1_T315I,0.46502057613168724,0.46502057613168724,0.46502057613168724,0.48559670781893005,0.46502057613168724,0.5473251028806584,0.5473251028806584,0.5267489711934157,0.5679012345679012,0.5473251028806584,0.5473251028806584,0.5473251028806584,0.5473251028806584,0.5473251028806584,0.5267489711934157,0.5267489711934157,0.6502057613168724,0.6502057613168724,0.6502057613168724,0.6502057613168724,0.6502057613168724,0.6502057613168724,0.6502057613168724,0.6502057613168724,0.6707818930041152,0.6707818930041152,0.6707818930041152,0.6707818930041152,0.691358024691358,0.6707818930041152,0.7530864197530864,0.7530864197530864,0.7530864197530864,0.7530864197530864,0.7530864197530864,0.7325102880658436,0.7325102880658436,0.7325102880658436,0.7325102880658436,0.7119341563786008,0.7119341563786008,0.7119341563786008,0.7325102880658436,0.7119341563786008,0.7119341563786008,0.7119341563786008,0.7119341563786008,0.7736625514403292
ABL1_Y253F,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.5161290322580645,0.4982078853046595,0.46236559139784944,0.46236559139784944,0.46236559139784944,0.4444444444444444,0.5161290322580645,0.4982078853046595,0.4982078853046595,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5340501792114696,0.6774193548387096,0.6774193548387096,0.6953405017921147,0.7132616487455197,0.7132616487455197,0.6953405017921147,0.6953405017921147,0.6953405017921147,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6953405017921147,0.6953405017921147,0.6953405017921147,0.6953405017921147,0.6953405017921147,0.6953405017921147,0.6774193548387096,0.6774193548387096,0.6953405017921147,0.7670250896057348,0.7670250896057348,0.7849462365591398,0.7849462365591398,0.7849462365591398,0.7849462365591398,0.7849462365591398,0.7849462365591398,0.8028673835125448
AKT1,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0
AKT2,0.4444444444444444,0.6825396825396826,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,1.0,1.0,1.0
AKT3,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.9494949494949494,0.9494949494949494,0.9494949494949494
