,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
AMPKA1_A1B1G1,0.149528445390934,0.21434019832189166,0.6497858017135862,0.6490716587386834,0.6812865497076024,0.6638370118845502,0.6713622291021671,0.7264399937897842,0.7257863593895983,0.6910823051694518,0.6892230576441103,0.58586017282011,0.4780964387015442,0.4738422633159475,0.42802790107799615,0.4008586420734616,0.3771929824561403,0.37705967045272754,0.4802431610942249,0.4866816431322208,0.4880090133590858,0.4890216338391992,0.5447773279352226,0.5352501624431448,0.5349519309108685,0.5568813337692056,0.5555009017871783,0.5748355263157895,0.5599736017158885,0.558920887123469,0.5583596214511042,0.5569620253164557,0.5533834586466164,0.5631914180355346,0.5718849840255591,0.5659581646423751,0.5559316297173802,0.5550084889643463,0.5518650996423097,0.5524606971975392,0.551860106291788,0.5519435844513243,0.6029335634167386,0.5992036011080332,0.5869376411325343,0.7335417752301546,0.7274311606831649,0.7394649414233258
AMPKA2_A2B1G1,0.2232082488167681,0.2747923376843533,0.8199591975518531,0.8177323103154305,0.8060875512995896,0.7631624078202709,0.7478500171998624,0.7857512506468863,0.7870242214532872,0.7444039562727746,0.7445179255134006,0.6992494327107698,0.6614145658263305,0.6512730465320458,0.6222261359633673,0.5997173644232467,0.5556343019135365,0.5537586635862805,0.6140039097209881,0.6262032085561497,0.6220275344180225,0.6196197991391679,0.6207951070336392,0.6134969325153373,0.6086877828054299,0.6457879448075526,0.6395920597341104,0.6589331384727805,0.6109584020524097,0.6053308823529411,0.6044624746450304,0.6013688494265631,0.5991835219892374,0.5977289650037231,0.6181139122315592,0.6047208692394155,0.5948130050742341,0.5901206636500755,0.5846415736712691,0.5834914611005693,0.577384351798972,0.5811688311688311,0.6717762023376125,0.6633986928104576,0.6576663452266152,0.6619582043343653,0.6528829353523589,0.6552395792754189
ARG,0.4078134054471702,0.40710064903613297,0.6569179945588807,0.7338466036448689,0.6933528836754643,0.632316893813119,0.612411487018096,0.5883397454868304,0.6661389273698793,0.6869186621808827,0.6864516129032258,0.685483870967742,0.7196644362328972,0.7167902224003206,0.7630388905637625,0.7517137096774194,0.8379032258064516,0.8370917180705835,0.8376952728748225,0.8371832705810522,0.8361576153532054,0.8341013824884793,0.8341894390795151,0.8307739874265692,0.8519437551695616,0.8525049268748055,0.8534859521331946,0.8478964401294499,0.8520108923334729,0.8511085426079648,0.8875184482395108,0.8869381279746166,0.884125636672326,0.887150005323113,0.8852809228797265,0.8838280998821133,0.8833333333333333,0.8805696407379437,0.8813596016453777,0.9048495345312838,0.9024655153687412,0.9139784946236559,0.9128160418482998,0.9125205030071077,0.9121132323897301,0.9115930859848067,0.9110693769332744,0.916749806008203
ARK5,0.4543768545994066,0.46933460884353745,0.5226545842217485,0.5228828058169375,0.48723723723723733,0.48214285714285715,0.48090202848511004,0.6851532153646958,0.6856060606060607,0.6792227529309596,0.6777003484320557,0.6907665505226481,0.7662238675958188,0.7660550458715597,0.7234881682734443,0.722967032967033,0.7064594356261024,0.7061034940291906,0.7253427686864219,0.7261535048802129,0.7260792167334222,0.7245535714285714,0.7234661889834303,0.720125786163522,0.7134970707525913,0.7177893309222423,0.7178004535147392,0.7321428571428571,0.7261524418073939,0.7243589743589743,0.7230133210840606,0.7224654377880184,0.7222607489597782,0.7193877551020407,0.7263843648208468,0.7264239028944912,0.724824355971897,0.7236842105263156,0.7234794908062234,0.724101229895932,0.722828666350261,0.7226190476190476,0.7479694218824654,0.7474832214765101,0.7443482443482443,0.7844516594516594,0.7837234555984556,0.748117103984451
AXL,0.5,0.35575454671664586,0.3540100250626566,0.35965647255969835,0.31323529411764706,0.3133164770332912,0.3135390250774866,0.31362159106966225,0.4303429705215419,0.430774697938877,0.43078129455374964,0.6561876247504991,0.6880451880451881,0.6885398737808377,0.6890375485541649,0.6892496392496392,0.6935157041540019,0.6928716608594657,0.7513792102206734,0.7507645259938838,0.7517528483786152,0.7496703296703296,0.7494855967078189,0.7492997198879552,0.7717391304347826,0.7716214211541315,0.7729910714285715,0.7691446484549933,0.7645253069781373,0.7637824846026738,0.8421488848704037,0.8421012849584277,0.8415984228086137,0.8426137228054161,0.8425671550671551,0.848951156025111,0.8484639016897082,0.8472029588534442,0.8473252937538651,0.8477586474329145,0.8452380952380951,0.8448868071818891,0.8448464912280702,0.8443344334433442,0.8439766635130874,0.84171808258187,0.8413492063492063,0.81055900621118
Aurora.A,0.517361111111111,0.4907285391566265,0.7216767371601208,0.7213068181818182,0.6703077507598784,0.5907012195121951,0.5814220183486238,0.5699769938650308,0.5675961538461538,0.572241512345679,0.5797213622291021,0.5746312111801242,0.6702251552795031,0.6663746105919003,0.6293808411214953,0.62578125,0.6376953125,0.6362656739811912,0.6563482704402516,0.6667981072555205,0.6672270569620253,0.6661706349206349,0.7153769841269841,0.7125796178343948,0.7778662420382166,0.7834464856230031,0.7830528846153847,0.8110932475884245,0.8009072580645161,0.801072006472492,0.7948457792207791,0.7938721498371336,0.7923815359477124,0.794672131147541,0.8359631147540983,0.8421052631578947,0.8410684818481848,0.8398178807947019,0.8377284053156147,0.8390625,0.8381061872909699,0.8379823825503356,0.867739898989899,0.8669763513513514,0.8617584745762712,0.8611819727891156,0.8581484641638225,0.8504080756013745
Aurora.B,0.5535184400169564,0.5053677721088435,0.6831556503198295,0.682420872540633,0.5136207636207637,0.45826161790017217,0.4460509279240397,0.4645021645021645,0.4650455927051672,0.4878048780487805,0.4846002621231979,0.4761174408413672,0.651840490797546,0.6483516483516484,0.6286375661375662,0.6250552852720036,0.6305456965394854,0.6281708945260347,0.6391855807743658,0.6380580357142858,0.6396103896103895,0.6367924528301887,0.6283235691753042,0.6255650994575045,0.7238924050632912,0.723469387755102,0.7246360327570519,0.7558007279344859,0.7550205385668645,0.7559523809523809,0.8056318681318683,0.8052365640790077,0.8050691244239631,0.8050161812297735,0.8393435043920481,0.8409090909090909,0.8402745463006049,0.8377684407096172,0.8395784543325527,0.8391682330827067,0.8375766148043375,0.8392857142857142,0.8559563360227812,0.854047619047619,0.853798375537506,0.8536673058485139,0.852092352092352,0.8138014527845036
Aurora.C,0.5,0.4825605421935697,0.6856242745813298,0.6849064449064449,0.5663997330663997,0.46372688477951635,0.4505623636058419,0.42443377957396655,0.4515202702702703,0.4731847835296112,0.47212306646268914,0.46568334896410607,0.6040583169920709,0.6034040369483408,0.5861861861861861,0.5872783611637115,0.5825058285122183,0.5809078309078309,0.6108801108801108,0.6103241505170766,0.6080209241499565,0.6070147817720634,0.6110916110916111,0.6106171317897703,0.6987410863632363,0.7049107931460873,0.7062472308373947,0.7195945945945946,0.7120376955903271,0.7118009098207119,0.7631107929121175,0.7632216934542516,0.7627027027027028,0.7629033715990238,0.8175901654162524,0.8240983458374762,0.8235080718302195,0.8229138229138229,0.8185719503287071,0.8169491525423729,0.8154072439786725,0.818559173507979,0.8776865602804168,0.8763420955201777,0.8762886597938144,0.8758620689655172,0.8754325259515571,0.86561823147189
BLK,0.49393011118674834,0.4766727355484752,0.6523624743209313,0.7150869963369964,0.6442020665901262,0.5868263473053892,0.5714945714945715,0.6047265987025023,0.5944689751336277,0.6486172437834069,0.6475524475524476,0.6446107084404957,0.6727251407129456,0.6633733239237826,0.7285276073619633,0.7302958579881657,0.7953846153846154,0.7928537511870846,0.7957847106453917,0.7945532728141425,0.794392523364486,0.79375,0.8057632023149263,0.8029753265602323,0.8381712626995645,0.8393593787915554,0.8358081791626096,0.8501831501831503,0.8497060264576191,0.8477512902433031,0.8356755424063117,0.8356418501113035,0.8358560794044664,0.8363206372915111,0.8327922077922079,0.8296882855706386,0.8291298865069358,0.8297064777327935,0.8165485829959513,0.8582995951417004,0.8564356435643565,0.858507386653082,0.8626373626373626,0.8614102564102564,0.8601749421147414,0.8597057305110996,0.8579383579383579,0.862006237006237
BMX,0.4727517106549365,0.4720588235294118,0.590523598820059,0.6588003933136676,0.6402859960552268,0.6353857566765578,0.6300843253968255,0.6055970149253731,0.6056636726546906,0.6470808383233533,0.6446446446446447,0.6364206827309237,0.6824018126888218,0.7058080808080809,0.7025075987841946,0.7019817073170731,0.7228150406504065,0.7222222222222222,0.7154907975460122,0.710897435897436,0.7109053497942387,0.7105263157894738,0.7082039337474121,0.7082035306334371,0.7941329179646937,0.7951822916666667,0.7962382445141066,0.7935010482180294,0.7948212407991588,0.7937763713080168,0.8785601265822784,0.8787037037037037,0.8783174097664543,0.8779286474973376,0.8771367521367521,0.8943548387096774,0.8938781014023733,0.8925865800865802,0.873371335504886,0.872549019607843,0.8751366120218579,0.8834699453551913,0.8824013157894737,0.8814631463146315,0.8780353200883002,0.8776301218161683,0.8761111111111112,0.8609253065774806
BRAF,0.35480054090601754,0.33285302593659943,0.5394423665419925,0.5265132139812446,0.48768809849521205,0.4824215400445892,0.49329205366357076,0.43315508021390375,0.4512110726643599,0.37098733298629183,0.3767838496345284,0.370919881305638,0.2925420168067227,0.3058823529411765,0.3062698133145474,0.31125242889948773,0.306343019135365,0.30549138084236716,0.31818181818181823,0.343286250670481,0.3437948350071736,0.34430652995143013,0.4967520750631541,0.6295561169252978,0.6280542986425339,0.6367102396514162,0.6372245492624294,0.6382900986481549,0.6250687190764156,0.6227941176470588,0.621611654066015,0.6226415094339623,0.6171831508628688,0.6053611317944899,0.6106442577030813,0.609216935181716,0.6074046231911295,0.6035067873303167,0.6005296009078873,0.6024667931688804,0.5996204933586338,0.5979440319817247,0.6079067990832696,0.6066296225330523,0.6005382545174932,0.5955641272902604,0.5919117647058824,0.5913414870898854
BRAF_V599E,0.3363249163370855,0.3082379862700229,0.5429926560587515,0.5260088998005217,0.43428747306863646,0.46195400524772334,0.4849845201238389,0.4297469337059463,0.5130800373715353,0.45103857566765576,0.4631892230576441,0.44948939512961505,0.34509927513394256,0.35672514619883045,0.3571655041217502,0.3542693591986007,0.33317384370015946,0.3354663253879379,0.3486842105263158,0.37083534524384354,0.36987407168227315,0.37052631578947365,0.5155945419103314,0.618421052631579,0.6178914779208082,0.6242236024844721,0.6260042629939334,0.6231907894736842,0.6119452235604685,0.6092353525322741,0.6169682882284576,0.6164223850766155,0.613533834586466,0.604927924907811,0.6071969060030267,0.6099865047233468,0.6068708749365375,0.6047538200339558,0.6024527337761879,0.6032125768967874,0.5922761449077238,0.5921481227498714,0.6021671826625388,0.6006902502157032,0.5914127423822715,0.588674656939378,0.5803415824329033,0.5873404441335898
BRK,0.5216193302246714,0.5210459183673468,0.5273987206823028,0.7205756929637527,0.6182634730538923,0.6077863577863578,0.6031626506024096,0.5958135520069054,0.5957792207792207,0.7284632034632035,0.7242726877985238,0.7638283972125435,0.786697247706422,0.7876862401402278,0.7863736263736264,0.793099647266314,0.7941176470588235,0.7875998225377108,0.7888295505117935,0.7860491071428571,0.785602328705777,0.8139274518584864,0.8171608265947888,0.8191753041910771,0.8495705244122966,0.8501133786848072,0.8478161965423112,0.8473299863076221,0.8493589743589743,0.8477262287551677,0.8464285714285714,0.8477808599167822,0.8460111317254174,0.8450442066077245,0.8437208216619981,0.8619437939110071,0.8619595864661654,0.8633899104196134,0.8452380952380952,0.8541961338991042,0.8747053276756247,0.8606906338694418,0.860702420503085,0.8603571428571428,0.8561872909698997,0.8557046979865773,0.8526936026936026,0.8566602316602316
BRSK1,0.23647058823529413,0.2889085545722714,0.5318343195266273,0.5576261127596439,0.5957142857142858,0.6359402985074627,0.6361676646706587,0.761437125748503,0.7551951951951953,0.7351807228915662,0.7348640483383686,0.7351515151515151,0.7179331306990882,0.7180487804878048,0.7099694189602446,0.7062576687116565,0.7374233128834355,0.7372307692307692,0.7950769230769231,0.7945679012345679,0.7938080495356037,0.7909316770186335,0.7900311526479751,0.78925,0.7830721003134796,0.7889308176100629,0.786372239747634,0.7967088607594937,0.7852698412698412,0.7836942675159236,0.783258785942492,0.7830769230769231,0.7828938906752412,0.7948387096774194,0.8076375404530745,0.8057142857142857,0.8044299674267101,0.8007843137254902,0.8003934426229509,0.7986842105263158,0.7978877887788779,0.8006622516556292,0.8350830564784053,0.8338666666666666,0.8302341137123745,0.8283221476510068,0.8277441077441077,0.8336486486486486
BRSK2,0.2129610004239084,0.21545493197278912,0.5972281449893391,0.6056458511548332,0.5725010725010724,0.6076807228915664,0.6159905049633146,0.7904618040569702,0.7846320346320346,0.773230568823274,0.7713414634146342,0.7682394058540847,0.7436459246275197,0.7403296703296703,0.7116402116402116,0.7045555064130915,0.6899601946041575,0.6903283052351376,0.741237799467613,0.7456608811748998,0.7458705357142857,0.7423869234214062,0.7429245283018869,0.7383956737269041,0.7318037974683543,0.7446712018140589,0.7448817106460419,0.7557051574623459,0.7483974358974359,0.7465548920532844,0.7452764976958526,0.7439898289412853,0.741535250463822,0.7590739879013495,0.775093370681606,0.7690866510538642,0.7648026315789475,0.7623762376237624,0.7559129612109746,0.7554579971523494,0.7547619047619047,0.7577639751552795,0.8101629913710452,0.8096440596440596,0.8044160231660232,0.8036319612590799,0.8024781341107873,0.8125304729400292
BTK,0.5956075174825175,0.6015779092702169,0.6424175824175824,0.646021600176328,0.6416887709991158,0.6069607625803591,0.6049355269008448,0.6044593088071349,0.6046511627906976,0.7343470483005367,0.7344696120206325,0.7339181286549707,0.748026167381006,0.7475113122171946,0.7497163603358293,0.7510241238051889,0.7511983565396029,0.7506868131868132,0.7522388059701494,0.7514970059880239,0.7641487641487641,0.7627432808155701,0.7606321171275854,0.7587412587412588,0.8643356643356643,0.8655599719429506,0.8621013133208255,0.8609738884968243,0.8813119395941482,0.8809467455621302,0.8808167141500475,0.8799714217670874,0.8795986622073578,0.8811406661873952,0.8805288461538462,0.855104015481374,0.8546469303567096,0.8544303797468356,0.8446932814021422,0.912609542356378,0.916971916971917,0.9782661782661782,0.9781969622733954,0.9781273040058983,0.9773175542406312,0.9769972792480831,0.9769230769230768,0.9763505103310928
CAMK1D,0.5971830985915493,0.5714689265536723,0.32096317280453257,0.28892045454545456,0.2227920227920228,0.222,0.29484240687679086,0.29482758620689653,0.4489913544668588,0.4072254335260116,0.4072463768115942,0.8272463768115942,0.8427325581395348,0.8425655976676385,0.8426900584795323,0.8428152492668621,0.8423529411764706,0.8392330383480826,0.8766961651917404,0.8724852071005916,0.8735905044510387,0.8738095238095238,0.8707462686567163,0.8703592814371257,0.8702702702702703,0.8695783132530122,0.8722054380664653,0.8718181818181819,0.8720364741641338,0.8710365853658537,0.87217125382263,0.8723926380368099,0.8719999999999999,0.8716049382716049,0.8681114551083592,0.8701863354037267,0.8700934579439252,0.869375,0.8702194357366771,0.8704402515723271,0.8700315457413249,0.868987341772152,0.867936507936508,0.8681528662420382,0.8680511182108626,0.8782051282051282,0.8778135048231511,0.866774193548387
CAMK2A,0.5864149974319465,0.5215039917589492,0.4829545454545454,0.4177674177674177,0.4163636363636363,0.36051054962229745,0.35161964472309304,0.35079905685093005,0.36363636363636365,0.27615283267457175,0.26559196617336156,0.5724101479915433,0.7312483434932415,0.7251461988304093,0.725406558251133,0.7299465240641712,0.7278090640922499,0.7248520710059172,0.8076923076923077,0.8095495009441597,0.8103354978354979,0.8103120759837178,0.8059335873707131,0.8037128037128037,0.8028477546549836,0.8033507278220269,0.8044077134986225,0.8051948051948051,0.8029379157427937,0.80038921323325,0.7997769102063581,0.7974825174825175,0.7957351290684624,0.7970728961441036,0.7989836250705816,0.8006230529595015,0.7985795454545455,0.7953833000854945,0.7958833619210978,0.796960137654144,0.7937284234752588,0.7927849927849928,0.8118123914302259,0.8115015974440895,0.8053613053613053,0.8041508330897399,0.8017595307917889,0.6590173580464843
CAMK2D,0.5365111561866126,0.45999321918969316,0.4992349540972459,0.4848252344416027,0.33797879616963067,0.2806551191905333,0.2886996904024768,0.4730895290667586,0.4699826989619377,0.4123720284574007,0.40628263139575355,0.5992864601461887,0.6929168116950922,0.6907837318903822,0.6875875350140057,0.6845478489903425,0.6911764705882353,0.6895424836601307,0.741123476417594,0.7483167965981573,0.7484449973342812,0.7482174688057042,0.7481673520472018,0.7472202295552367,0.7471667566109013,0.7496391194514616,0.750135746606335,0.7509985475671751,0.7478601347659807,0.744702228717574,0.7440901594282573,0.7447610294117647,0.743776507468191,0.7418608953015168,0.743830024123214,0.7430193596425912,0.7395891690009336,0.7337017609591607,0.7332268370607027,0.7327488687782805,0.7311329676565161,0.7302656546489563,0.7476679992385302,0.7476126814362107,0.7433416363287986,0.7434640522875817,0.7399228543876568,0.6523975927004466
CAMK4,0.5522598870056497,0.5498326036569663,0.46577995867768596,0.4434084434084434,0.45506493506493506,0.4545454545454546,0.5154127481713688,0.5150641865339272,0.5207566999474513,0.503030303030303,0.502906976744186,0.7880549682875264,0.7839915186853963,0.7844231791600212,0.7851239669421488,0.7850267379679144,0.7851971037811745,0.7904787520172136,0.7901267871594281,0.7862554112554113,0.7883310719131614,0.7874251497005987,0.7867867867867867,0.7864184008762322,0.7865970887118924,0.7867768595041322,0.7872340425531915,0.7868625277161863,0.780650542118432,0.7791411042944786,0.7818181818181819,0.781705948372615,0.7810301153954403,0.780067758328628,0.7793826111583121,0.7795454545454545,0.7794243374180678,0.7767295597484276,0.7771723544594208,0.7776179516685847,0.7769119769119769,0.7770700636942675,0.7717107173976184,0.7718531468531468,0.771996492253727,0.7750733137829912,0.7746395998823183,0.7724321133412042
