molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw
5329849,0.891304347826,267,-0.14377812212863,0.891304347826,321,-0.39596861563343205
5329850,0.893617021277,273,-0.13001959944188798,0.712121212121,45,-0.6057527543636629
5329853,0.8426966292129999,122,-0.19077672850830307,0.830508474576,168,-0.545315815478514
5329855,0.8061224489800001,46,-0.19690428305222296,0.8061224489800001,151,-0.5821138082950801
5329857,0.82,63,-0.17360594172141705,0.82,187,-0.564860265841124
5329860,0.82,64,-0.17914696353111006,0.82,174,-0.6092835980733861
5329861,0.7731958762890001,15,-0.20944074071685792,0.7731958762890001,43,-0.619072894029566
5329868,0.79,23,-0.197896241187021,0.79,91,-0.6102028572097039
5329875,0.794117647059,25,-0.19514458679736602,0.794117647059,103,-0.5824683018622909
5482344,0.876404494382,229,-0.11089933297265203,informer,informer,informer
56603966,0.862903225806,185,-0.11254513710576801,0.834645669291,260,-0.40405141842413694
56603973,0.859375,174,-0.12204503881453502,0.8582089552240001,191,-0.47542553117521896
56603975,0.8267716535430001,82,-0.14785408296862995,0.809160305344,164,-0.499477602287888
56603980,0.820754716981,65,-0.147832489713587,0.788990825688,86,-0.521999250297017
56603987,0.828828828829,87,-0.142127392096499,0.828828828829,202,-0.536656493258783
56603995,0.861788617886,183,-0.11309908996979899,0.8425196850390001,296,-0.3929251060257118
56603997,0.833333333333,92,-0.13608500689340403,0.833333333333,254,-0.5060739989817632
56604000,0.839285714286,110,-0.13458826154951004,0.8290598290600001,203,-0.502701866909437
56604005,0.880341880342,248,-0.10076316380084,0.8688524590160001,338,-0.35590022130790405
56604006,0.826923076923,83,-0.15596258163320595,0.826923076923,214,-0.569717756298648
56604013,0.860655737705,178,-0.11396181136968599,0.84126984127,284,-0.41289437814314994
56604020,0.8,35,-0.17070952899127595,0.8,76,-0.677204718538779
56604024,0.821428571429,67,-0.14999240923852497,0.821428571429,199,-0.47214142328806497
56604030,0.849557522124,144,-0.13232993882470395,0.8487394957979999,130,-0.5505208836695349
56604034,0.8780487804880001,236,-0.10491929560494397,informer,informer,informer
56604044,0.783505154639,19,-0.18111252861609703,0.783505154639,61,-0.601243693963411
56604049,0.824817518248,78,-0.143255471734557,0.824817518248,235,-0.5052990219231831
56657596,0.9130434782610001,328,-0.08436959074701796,0.890756302521,324,-0.32939409750721604
56667992,0.925925925926,345,-0.07265380268111801,0.802469135802,64,-0.525112647399929
56667993,0.9074074074070001,317,-0.08206734175320693,0.883928571429,339,-0.353811662105159
56681565,0.8971962616820001,292,-0.08773479550559696,0.7625,46,-0.5668970924920491
57390087,0.871794871795,217,-0.113376641233043,0.822916666667,71,-0.5371452267262828
57391091,0.84347826087,126,-0.13511767896292903,0.8235294117649999,218,-0.5064895570594841
57391092,0.842975206612,123,-0.13673865066794502,0.814516129032,182,-0.5614078712261961
57391093,0.8984375,293,-0.099872124223609,0.8490566037739999,166,-0.4705818476102301
57391094,0.8861788617890001,260,-0.11159349709012997,0.831683168317,119,-0.48696037948375204
57391095,0.8671875,199,-0.122683164868463,0.833333333333,129,-0.4866035215124592
57391096,0.8421052631579999,120,-0.14183663397400303,informer,informer,informer
57391097,0.8666666666670001,196,-0.11808523518864794,0.8652482269499999,185,-0.470676363822684
57391875,0.896551724138,285,-0.091747463330952,0.884297520661,342,-0.3331793523704131
57392873,0.824742268041,77,-0.15468511133911697,0.824742268041,111,-0.587799091786813
57393604,0.8404255319149999,116,-0.13871358212085808,0.767123287671,52,-0.623986221707383
57394599,0.8691588785050001,208,-0.12428490415818697,0.8082191780820001,66,-0.5459581956141879
57394600,0.883495145631,255,-0.10640418319472605,0.883495145631,291,-0.3583256871720989
57394601,0.901639344262,301,-0.09968694743036402,0.8383838383840001,143,-0.4863307283397021
57394602,0.8699186991869999,211,-0.12265420423209306,0.846153846154,159,-0.49119128309797894
57395310,0.7830188679250001,18,-0.18037130943444996,0.7747747747750001,55,-0.6729080655185249
57395317,0.8828125,253,-0.10846793128093501,0.8518518518520001,112,-0.503527422770216
57396350,0.873949579832,225,-0.11785782473432405,0.8505747126440001,234,-0.45935644768556494
57396351,0.8691588785050001,209,-0.12488200684457897,0.8082191780820001,72,-0.5279257982876459
57396352,0.8613861386139999,181,-0.13494741880190705,0.791044776119,24,-0.563486334032436
57396353,0.826086956522,80,-0.15069935592473602,informer,informer,informer
57398144,0.845454545455,132,-0.14025290049072903,0.786516853933,75,-0.622640421728275
57398145,0.8421052631579999,121,-0.13485132235090105,0.831932773109,221,-0.5126436411630702
57398146,0.870229007634,214,-0.11876253058656999,0.8432835820899999,308,-0.44344039969820714
57398147,0.846846846847,135,-0.13589914563633904,0.8404255319149999,82,-0.5792749168735991
57398148,0.838095238095,106,-0.15274584892505003,0.827272727273,215,-0.5532232022545529
57398149,0.777777777778,16,-0.18587957686091106,0.777777777778,49,-0.6074616027418861
57398150,0.863636363636,188,-0.10842678553278698,0.8421052631579999,290,-0.36916801669182997
57398151,0.900826446281,299,-0.10174332860991603,0.8367346938779999,135,-0.4898299540986091
57398152,0.901639344262,302,-0.09871928503495202,0.826530612245,101,-0.5102717949820551
57398153,0.850393700787,145,-0.13167325021887696,0.8320610687019999,155,-0.5048140628660271
57398154,0.868686868687,204,-0.13044837451338503,0.78125,12,-0.615943864059733
57398861,0.8095238095239999,51,-0.15635291918200706,0.7547169811319999,44,-0.5548203900535542
57398866,0.914285714286,329,-0.08539870757144499,0.869047619048,226,-0.39574148760903505
57398867,0.92523364486,343,-0.07554890328360897,0.9009009009010001,328,-0.3554672994746819
57399799,0.859813084112,176,-0.13316153712749504,0.810810810811,96,-0.555243293672095
57399800,0.858333333333,171,-0.12928027568580203,0.8387096774189999,183,-0.4670601272365551
57399801,0.929203539823,348,-0.06554194002811402,0.45454545454499995,9,-0.7872297475930271
57399802,0.8484848484849999,138,-0.12350630439287805,0.847619047619,277,-0.42184994525702313
57399803,0.9126213592229999,327,-0.07850085787037807,0.885714285714,300,-0.36401886764503205
57399804,0.90625,312,-0.09207947860260601,0.8730158730159999,270,-0.3622577925324072
57399805,0.896551724138,286,-0.09245566234722101,0.853658536585,246,-0.398916618967494
57400541,0.843137254902,124,-0.13572459974472,0.8317757009350001,207,-0.49321729392369895
57400542,0.919191919192,338,-0.07427097435824297,0.903846153846,348,-0.3031524733779609
57400544,0.904255319149,306,-0.12988127969714297,0.88,269,-0.4071710621674379
57400545,0.8163265306119999,61,-0.1580585808008691,0.794117647059,104,-0.5365135562029472
57401572,0.855855855856,165,-0.12947684671567303,0.855855855856,190,-0.49873788626067295
57401573,0.859813084112,177,-0.11170758284393703,0.8584070796459999,316,-0.39072850635966305
57401574,0.892156862745,271,-0.10560593497157504,0.8101265822779999,77,-0.5286013319286852
57401575,0.837837837838,104,-0.136948641402317,0.837837837838,154,-0.497673387850827
57403316,0.863636363636,189,-0.11963450082471698,0.8602150537630001,195,-0.4921508341116449
57403317,0.868421052632,202,-0.124835878827175,0.8414634146340001,210,-0.49448097670061997
57403318,0.8217821782179999,69,-0.14949850797152606,0.8217821782179999,177,-0.5222673749022471
57403319,0.877049180328,230,-0.11575221067216397,0.8571428571430001,219,-0.43668675444431193
57403320,0.835164835165,102,-0.13160983308018004,0.835164835165,265,-0.39088632819565505
5793317,0.8989898989899999,296,-0.08651388980050506,0.47457627118600004,16,-0.837005583895978
579429,0.849462365591,142,-0.13039463321222203,0.849462365591,172,-0.44058540140243707
599038,0.9157894736839999,332,-0.0792383281598181,0.9,329,-0.338293521246973
6518526,0.7979797979800001,31,-0.17722829284053995,0.7979797979800001,121,-0.5948621495717219
6539046,0.885416666667,257,-0.09984629329539499,0.6461538461540001,17,-0.7517874063030578
6539049,0.908256880734,320,-0.083807858028554,0.529411764706,22,-0.7578757875391409
6539056,0.904761904762,309,-0.08307615515420098,0.426229508197,3,-0.865285753503956
6539075,0.9019607843140001,303,-0.08412233884025096,0.5,4,-0.895340323402461
6539081,0.8691588785050001,210,-0.10943529854361797,0.56338028169,5,-0.8459563162786341
6539085,0.896551724138,287,-0.09068125038222301,0.565789473684,28,-0.7558149372737669
6539086,0.887931034483,264,-0.09481959938130399,0.5714285714289999,39,-0.7354676058528222
6539087,0.891891891892,268,-0.09151818577316699,0.514285714286,21,-0.7739926525040661
6539089,0.891891891892,269,-0.091054948407291,0.575342465753,29,-0.7499552596938792
6539093,0.88,247,-0.099761284179801,0.52380952381,27,-0.7830682049982081
6539097,0.91,322,-0.08058753344511198,0.5245901639339999,33,-0.726795941471825
6539099,0.9,298,-0.08645909383927299,0.532258064516,34,-0.784153933691599
6539107,0.92523364486,344,-0.06797461919250299,informer,informer,informer
6539108,0.915094339623,330,-0.079297104108798,informer,informer,informer
6539364,0.868686868687,205,-0.12905050337232704,0.865853658537,225,-0.534826596219839
6539369,0.872549019608,220,-0.126372890170746,0.8705882352940001,243,-0.5342252562586
6539382,0.872727272727,222,-0.125068560219246,0.860869565217,325,-0.4826395912569921
6539385,0.826923076923,84,-0.16282213724892797,0.826923076923,247,-0.581608988310192
6539390,0.845454545455,133,-0.144980773452005,0.834782608696,266,-0.556279725898253
6539397,0.87962962963,243,-0.123571646149501,0.87962962963,337,-0.43525952691786296
6539409,0.8317757009350001,90,-0.14776379225312494,0.8317757009350001,201,-0.560677591062368
6539411,0.8545454545450001,159,-0.14074812029117695,0.85,228,-0.57464146537881
6539412,0.839622641509,111,-0.150445484862887,0.8289473684209999,162,-0.6309399082172331
6539413,0.848214285714,137,-0.141411399854766,0.848214285714,252,-0.5879978955917329
6539414,0.845454545455,134,-0.14561190758717202,0.845454545455,240,-0.5995978801038699
6539417,0.881818181818,251,-0.11252258824719802,0.8695652173909999,231,-0.48263983126269605
6539418,0.877192982456,231,-0.11510459040714002,0.876288659794,267,-0.4687449571775231
6539422,0.8793103448280001,242,-0.11487834889214195,0.878787878788,279,-0.46016257568200686
6539424,0.904761904762,310,-0.09951892956554997,0.8705882352940001,249,-0.4477299289150999
6539430,0.881818181818,252,-0.11756665678963403,0.881818181818,317,-0.449056953669498
6539439,0.868421052632,203,-0.11866689084430902,0.868421052632,305,-0.4591126712478991
6539440,0.841584158416,119,-0.143305520317965,0.841584158416,245,-0.5287267054280169
