molid,b_cs,b_cl,b_cw,b_bs,b_bl,b_bw
25263120,,,-0.024013563271187997,0.8290598290600001,83,-0.10948689885053794
25263123,,,-0.026510281385271003,0.8,55,-0.16256162130480795
25263124,,,-0.023447992588132995,0.844262295082,119,-0.12852964607966003
25263274,,,-0.020346177137047,0.847328244275,127,-0.130854600304037
42618163,,,-0.019353250078727,0.855769230769,165,-0.126884632181119
42618164,,,-0.019812203846296,0.864077669903,203,-0.12638014386656904
44329036,,,-0.014906607735560002,0.7444444444439999,52,-0.17110589832647405
44386338,,,-0.01445252268158,0.909090909091,346,-0.078670805470682
44396990,,,-0.011866696170695003,0.621951219512,21,-0.19834204127126598
44397032,,,-0.011271398499618994,0.7741935483869999,47,-0.13944004607682597
44397147,,,-0.011423919042481996,0.617283950617,19,-0.19733351513058398
44397201,,,-0.011649371341434995,0.651162790698,27,-0.19473687578682392
44397250,,,-0.011303699651301995,0.766666666667,45,-0.14424021313226798
44397453,,,-0.012650512215693998,0.75,41,-0.136705983160422
44397710,,,-0.013057923183267005,0.714285714286,35,-0.16371259434983002
44410704,,,-0.021057026398045995,0.8487394957979999,137,-0.127573283885642
44418532,,,-0.017927189588899998,0.886597938144,287,-0.08991281298770598
44418533,,,-0.015954778405763002,0.897959183673,315,-0.07678346398900703
44418540,,,-0.019304127382413997,0.8842105263160001,277,-0.08054656585287201
44418545,,,-0.016729927407063,0.865979381443,213,-0.09434164847571597
44418546,,,-0.021871586786273996,0.854166666667,151,-0.115087203083613
44418547,,,-0.020812576839300996,0.876288659794,251,-0.10919326882770404
44418555,,,-0.021120570361152995,0.852631578947,145,-0.11535937350239701
44418556,,,-0.020150289304141998,0.854166666667,153,-0.11363578968737201
44418572,,,-0.017803782704164002,0.881188118812,269,-0.09322979378964398
44431824,,,-0.032777535778485994,0.8962264150939999,311,-0.07581549211660604
44433171,,,-0.013955627090458994,0.8842105263160001,289,-0.10952555180400896
44433173,,,-0.016576645928444003,0.877551020408,267,-0.11630829974104798
44536036,,,-0.02017276842658,informer,informer,informer
44571414,,,-0.020487559495979,0.85593220339,183,-0.127007108457004
44571435,,,-0.017328141750512997,0.834951456311,148,-0.13168098667323702
44571449,,,-0.018918188184347,0.807339449541,94,-0.13908143351319502
44571453,,,-0.017517392902081,0.854368932039,236,-0.116557991686321
44578253,,,-0.018110385531076998,0.8804347826090001,303,-0.10564897543106996
44578254,,,-0.018505639203744997,0.881188118812,271,-0.10294072358538897
44578255,,,-0.01834238414360699,0.879120879121,297,-0.106794053738184
44578401,,,-0.018110827917049994,0.881720430108,281,-0.10830975057310999
44578425,,,-0.018985472848609998,0.881720430108,307,-0.10590334830988497
44578563,,,-0.017778461146128,0.90099009901,319,-0.08848779751896399
44578672,,,-0.019270804195807997,0.8163265306119999,108,-0.14212674186847807
44581222,,,-0.017260710320007998,0.8113207547169999,102,-0.15105678728794403
44581245,,,-0.017270418762405003,0.824074074074,122,-0.142135745433834
44581765,,,-0.014144385662048998,0.798076923077,84,-0.14575375056367496
44587530,,,-0.019036315285437,0.808695652174,53,-0.14984007088987297
44589696,,,-0.012287754307143,0.802197802198,73,-0.16170527315694805
44593640,,,-0.018145602909562998,0.864583333333,261,-0.11986314860421698
449054,,,-0.012339498276807994,0.845238095238,200,-0.130100696863868
453216,,,-0.015955100540986995,0.883720930233,312,-0.088943205380424
5034,,,-0.011622084129307,0.941176470588,349,-0.058601893602064
53239955,,,-0.015494461152756996,0.915094339623,341,-0.08682312787789603
53239967,,,-0.012610273680243998,informer,informer,informer
53239978,,,-0.014269025082862997,0.909090909091,331,-0.08518988408251699
53239984,,,-0.019125148446472,0.8518518518520001,217,-0.12680304419235094
53239985,,,-0.019613600257877,0.847619047619,199,-0.13023848219721104
53239988,,,-0.017640171831435,0.7837837837839999,70,-0.163777025754512
5329404,,,-0.011955772091529001,0.853333333333,222,-0.11378434335398496
5329489,,,-0.017349079113464998,0.865384615385,229,-0.12375125191795201
5329801,,,-0.013953923062299999,0.8709677419349999,233,-0.12046653765854505
5329802,,,-0.016028288485557,0.858695652174,177,-0.12891357496480998
5329829,,,-0.018367567410028998,informer,informer,informer
5329831,,,-0.018945252853357,0.7979797979800001,82,-0.16586608350821797
5329849,,,-0.013796041087191003,0.8101265822779999,96,-0.143900434973256
5329850,,,-0.013461512688536,0.8571428571430001,242,-0.11919228393356897
5329853,,,-0.015305293246241003,0.8414634146340001,176,-0.14972298326464994
5329855,,,-0.016706015037598,0.8691588785050001,227,-0.121018792881116
5329857,,,-0.016320700210937997,0.854166666667,230,-0.13121895883535498
5329860,,,-0.016036590586228,0.854166666667,232,-0.13395414204804001
5329861,,,-0.017030140868737997,0.8556701030930001,239,-0.12873157622307196
5329868,,,-0.018695000000000996,0.863636363636,201,-0.12592629466580196
5329875,,,-0.017271849859976,0.85,167,-0.13621474085555801
5482344,,,-0.014180245971420001,informer,informer,informer
56603966,,,-0.013921324467920998,0.489583333333,11,-0.205792988836916
56603973,,,-0.018678504711852,0.790322580645,49,-0.15399660502157198
56603975,,,-0.021211044340280004,0.823076923077,67,-0.139804879783861
56603980,,,-0.015810393780500996,0.8181818181820001,110,-0.13483689794812295
56603987,,,-0.016208791900425002,0.792079207921,76,-0.16460940133918203
56603995,,,-0.013938874436111002,0.484210526316,9,-0.20782295015671598
56603997,,,-0.016103244730892002,0.865384615385,272,-0.114811032144017
56604000,,,-0.016935220543256004,0.803921568627,90,-0.15864996883678195
56604005,,,-0.013670146708433,0.516483516484,15,-0.19618264902910199
56604006,,,-0.017092741449834997,0.8648648648649999,211,-0.13492771589778604
56604013,,,-0.013251433068970999,0.494736842105,13,-0.205546815374412
56604020,,,-0.016104887937213,0.895833333333,329,-0.10855184611447997
56604024,,,-0.01793848634237,0.817391304348,59,-0.15060962521847998
56604030,,,-0.020755724338494,0.8490566037739999,159,-0.13432036057036703
56604034,,,-0.016566258918394,informer,informer,informer
56604044,,,-0.014048013374810993,0.865979381443,276,-0.12619175370413196
56604049,,,-0.017184208130277004,0.821428571429,65,-0.150649574384772
56657596,,,-0.014792040594169999,0.885714285714,318,-0.10062364186116302
