molid,rop18_c_s_1,rop18_c_l_1,rop18_c_w_1,rop18_p_s_1,rop18_p_l_1,rop18_p_w_1
25023715,0.915662650602,342,-0.18501760550007995,0.9130434782610001,308,-0.37265572970381994
25093474,0.8142857142859999,127,-0.28794956230572,0.8928571428569999,325,-0.42333245075263
25190921,0.883116883117,302,-0.22987374063687002,0.8433734939759999,65,-0.55802917934578
25190924,0.771929824561,60,-0.35903769468182,0.918918918919,328,-0.43682009370802
25190926,0.8405797101450001,203,-0.29864391027062986,0.8157894736839999,49,-0.5626366576261602
25210971,0.81914893617,143,-0.27102216841786997,0.8691588785050001,208,-0.70638724522306
25210972,0.835051546392,191,-0.25803058806476004,0.891891891892,262,-0.63831432761063
25211574,0.808988764045,115,-0.29936285918853994,0.884615384615,313,-0.6499927291896299
25218571,0.814432989691,129,-0.28067276660567003,0.8738738738740001,318,-0.7192641881410299
25218573,0.811111111111,123,-0.29059709750303,0.885714285714,283,-0.65274456675779
25218584,0.82,151,-0.28665178354658005,0.877192982456,281,-0.6887249809188101
25218593,0.826086956522,171,-0.28923782581007995,0.87619047619,324,-0.66130490177223
25218600,0.8210526315790001,161,-0.27528855402550995,informer,informer,informer
25218601,0.8152173913040001,133,-0.28479838533567003,informer,informer,informer
25218621,0.8105263157889999,121,-0.29795984514908,0.901785714286,345,-0.6434989145025399
25263078,0.8181818181820001,148,-0.30571109387319,0.865168539326,263,-0.50762760062791
25263083,0.871794871795,282,-0.24684037973288997,0.886363636364,194,-0.48271485297168015
25263087,0.883720930233,301,-0.23097773588578,0.895833333333,230,-0.4473930193332699
25263088,0.8705882352940001,276,-0.24187812528068992,0.8723404255320001,137,-0.49593093647511977
25263092,0.8227848101270001,165,-0.3023865275870799,0.904255319149,272,-0.4610266724508999
25263099,0.8026315789470001,95,-0.3200837488228599,0.8901098901100001,209,-0.5005181653312599
25263103,0.820512820513,157,-0.28723010015538997,0.891304347826,214,-0.48892763283750007
25263110,0.814814814815,131,-0.30179843380652005,0.8842105263160001,289,-0.48685974377912966
25263114,0.8101265822779999,117,-0.30342031789402,0.905263157895,314,-0.43770691505159987
25263115,0.819277108434,147,-0.29572875847769,0.897959183673,296,-0.4636374178563501
25263116,0.833333333333,189,-0.28783828938371003,0.909090909091,331,-0.42937317170540995
25263117,0.827160493827,177,-0.29091759673626993,0.894736842105,227,-0.4770886673553699
25263118,0.8,110,-0.30944983068890997,0.8842105263160001,188,-0.48727174551417973
25263119,0.807228915663,128,-0.30896313943813003,0.8877551020409999,202,-0.48877733653660005
25263120,0.844444444444,222,-0.26069169692517,0.8823529411759999,178,-0.4737585238984501
25263123,0.8556701030930001,244,-0.25953097361193994,0.9,254,-0.48422621864980997
25263124,0.851063829787,238,-0.25875471874009,0.8971962616820001,241,-0.48175506877225976
25263274,0.854368932039,243,-0.24400695628868002,0.867256637168,155,-0.5531493212720099
42618163,0.788732394366,71,-0.34390046251542006,0.8433734939759999,67,-0.5971524752743402
42618164,0.782608695652,74,-0.34227075612559,0.7948717948720001,44,-0.6718294529901598
44329036,0.820512820513,158,-0.30484963774021,0.827586206897,150,-0.6271481646835301
44386338,0.8805970149250001,294,-0.22523311954770991,0.851351351351,82,-0.4661819649595098
44396990,0.8405797101450001,212,-0.24442543617357992,0.860759493671,267,-0.4305014822740201
44397032,0.905405405405,330,-0.19272666374783992,0.876543209877,316,-0.42799805989477
44397147,0.8550724637680001,242,-0.22884300107135996,0.8734177215189999,312,-0.4089708194868801
44397201,0.847222222222,228,-0.23067192415582996,0.879518072289,327,-0.41833187074852984
44397250,0.901408450704,322,-0.20123982767873,0.871794871795,309,-0.4311600455897898
44397453,0.906666666667,334,-0.17842828095576996,0.864197530864,282,-0.40513059473473984
44397710,0.88,291,-0.21643808160397998,0.880952380952,286,-0.4376283353431701
44410704,0.8181818181820001,139,-0.25459734757955993,0.8367346938779999,180,-0.55341594872347
44418532,0.846153846154,223,-0.24429278585666991,0.910256410256,302,-0.36467787227938
44418533,0.897058823529,329,-0.19098060490602994,0.924050632911,337,-0.3047916490931001
44418540,0.893939393939,323,-0.20079100768823002,0.9078947368420001,292,-0.36865559642222995
44418545,0.8840579710140001,307,-0.2022720173056999,0.925925925926,340,-0.31794081275023
44418546,0.8676470588240001,273,-0.21845011056173994,0.87012987013,247,-0.4634372456704001
44418547,0.8656716417910001,269,-0.2252833834447499,0.868421052632,242,-0.45456215342180006
44418555,0.8484848484849999,225,-0.25887135926317995,0.883116883117,244,-0.4361129492454701
44418556,0.8507462686570001,231,-0.25171943423138987,0.884615384615,248,-0.4292443377645101
44418572,0.8571428571430001,249,-0.22401869029973998,0.90243902439,265,-0.37632443129062
44431824,0.909090909091,339,-0.16193320879242998,0.880952380952,173,-0.45948032617543993
44433171,0.731343283582,36,-0.3323903575442,0.9080459770110001,347,-0.3522483937785299
44433173,0.728571428571,34,-0.34215376595606994,0.9,256,-0.4286304244471399
44536036,0.880952380952,297,-0.23709713489665996,informer,informer,informer
44571414,0.824742268041,169,-0.25922808699675004,0.872727272727,139,-0.5243168139071601
44571435,0.807228915663,107,-0.25594931800987,0.8404255319149999,204,-0.5341005172013503
44571449,0.8279569892470001,179,-0.24326982293372995,0.877358490566,157,-0.54439605523632
44571453,0.831325301205,183,-0.22812934704145,0.86170212766,191,-0.52117978734497
44578253,0.861111111111,257,-0.25331964100784,0.9176470588240001,320,-0.40096805177104966
44578254,0.87323943662,283,-0.23841976861257996,0.928571428571,346,-0.36123315516453014
44578255,0.859154929577,252,-0.2559405519292499,0.916666666667,317,-0.3976111608938199
44578401,0.8630136986299999,261,-0.2447777394361901,0.9058823529410001,278,-0.41568199739852985
44578425,0.8630136986299999,263,-0.2447365446838201,0.9058823529410001,280,-0.4093526477316998
44578563,0.852941176471,237,-0.25052223053183004,0.9135802469140001,343,-0.3672333142489198
44578672,0.8414634146340001,214,-0.2836797460771099,0.8709677419349999,184,-0.5407834748429802
44581222,0.8068181818179999,103,-0.28610906604175,0.85,231,-0.61433298049744
44581245,0.7816091954019999,61,-0.33295538489831,0.873786407767,315,-0.6570856557188199
44581765,0.776470588235,53,-0.3621796750677199,0.8367346938779999,183,-0.67805058690997
44587530,0.790697674419,94,-0.33792165838168,0.824742268041,141,-0.57494147539575
44589696,0.7945205479449999,83,-0.27135470293046005,0.833333333333,165,-0.51152022875891
44593640,0.8571428571430001,251,-0.25302104790446994,0.898876404494,305,-0.4378983020907199
449054,0.618181818182,8,-0.40391416923423995,0.821917808219,132,-0.5397396543065901
453216,0.828125,178,-0.24556357546578997,0.910256410256,338,-0.38850245177061005
5034,0.8805970149250001,296,-0.18483080809488994,0.785714285714,38,-0.5335721307842399
53239955,0.861111111111,258,-0.23852921236164998,0.7894736842110001,41,-0.57888526326496
53239967,0.883116883117,304,-0.22232747091174,informer,informer,informer
53239978,0.884615384615,310,-0.19576401501064,0.817073170732,50,-0.52955075915722
53239984,0.816091954023,142,-0.31407854103935,0.87,300,-0.5015763087422799
53239985,0.8095238095239999,130,-0.3185654809496201,0.865979381443,291,-0.51626841996092
53239988,0.8,87,-0.30240123014895004,0.8301886792450001,156,-0.6992362555699598
5329404,0.375,7,-0.48700830831601,0.828125,153,-0.50350682640031
5329489,0.845238095238,221,-0.26039218205146,0.811111111111,107,-0.6088082276264201
5329801,0.714285714286,18,-0.35425956549961,0.876712328767,284,-0.4520016575810599
5329802,0.714285714286,20,-0.41412535581694,0.891891891892,334,-0.4293535774319398
5329829,0.833333333333,190,-0.29282941316908007,informer,informer,informer
5329831,0.860465116279,254,-0.26295721528497995,0.7727272727269999,93,-0.6604924068242302
5329849,0.413043478261,9,-0.48877449640884996,0.7794117647059999,96,-0.56554744431296
5329850,0.5,17,-0.4359764303760899,0.731343283582,32,-0.7648655238614199
5329853,0.27906976744199996,3,-0.61961797331442,0.849315068493,228,-0.51105595705074
5329855,0.456140350877,11,-0.49547366909069,0.873563218391,142,-0.54611734209895
5329857,0.609375,29,-0.4205348893314901,0.875,146,-0.55286712080057
5329860,0.564516129032,19,-0.44527309111902,0.862068965517,148,-0.57080242245892
5329861,0.5714285714289999,21,-0.42361173451786005,0.876404494382,152,-0.57875511880729
5329868,0.584615384615,27,-0.42848449266160005,0.8666666666670001,121,-0.5792827168610698
5329875,0.575757575758,23,-0.4492074649747399,0.8695652173909999,175,-0.56599208902122
5482344,0.796610169492,106,-0.28185433551183003,informer,informer,informer
56603966,0.9019607843140001,335,-0.18150924251009004,0.910714285714,304,-0.4266957834601799
56603973,0.864077669903,267,-0.23037060116947,0.87610619469,151,-0.5250298733889901
56603975,0.8235294117649999,167,-0.26121885791239,0.888888888889,203,-0.5175429366033901
56603980,0.8571428571430001,248,-0.2663926593057699,0.895833333333,232,-0.5104692800984101
56603987,0.825581395349,168,-0.27159593894353995,0.831578947368,160,-0.60847679103371
56603995,0.90099009901,333,-0.18327753386001,0.90990990991,329,-0.40973070825294977
56603997,0.802469135802,118,-0.30983205931223,0.873684210526,239,-0.5027444161554901
56604000,0.83908045977,204,-0.25702628839091995,0.831578947368,161,-0.6025929844107201
56604005,0.891304347826,321,-0.18977180372836,0.923076923077,335,-0.3689890767325801
56604006,0.7432432432430001,43,-0.32644600461356,0.8804347826090001,170,-0.5273738609733197
56604013,0.9,331,-0.18517509427832002,0.909090909091,298,-0.41794166078711
56604020,0.768115942029,49,-0.3203664897344799,0.827160493827,56,-0.60053098241908
56604024,0.816091954023,144,-0.31813453304198,0.858585858586,261,-0.4895384796683401
56604030,0.8522727272730001,240,-0.2543990334066399,0.8556701030930001,94,-0.5578208343279499
56604034,0.8877551020409999,314,-0.20778592358441006,informer,informer,informer
56604044,0.780821917808,59,-0.2901656841253199,0.875,200,-0.5217540960418598
56604049,0.890756302521,319,-0.20419556895096996,0.8640000000000001,212,-0.53774701364587
56657596,0.8,112,-0.28708581126665,0.9072164948450001,348,-0.3176699738682399
56667992,0.84,208,-0.26348711303653,0.802469135802,46,-0.60630521763674
56667993,0.7972972972969999,108,-0.26478522727692,0.875,321,-0.40989587741362
56681565,0.8289473684209999,180,-0.24981580945223003,0.7625,34,-0.6354169174471002
57390087,0.8426966292129999,216,-0.2878015884207101,0.822916666667,52,-0.6140002589602499
57391091,0.8695652173909999,279,-0.23179639349176004,0.824742268041,144,-0.60270545790734
57391092,0.878787878788,292,-0.23905199380479997,0.87962962963,167,-0.54963923913836
57391093,0.8210526315790001,163,-0.29280736710085986,0.87037037037,128,-0.5102106501215
57391094,0.7727272727269999,51,-0.31890708479836,0.854368932039,89,-0.5261828874716399
57391095,0.791666666667,75,-0.29181820233485,0.8648648648649999,110,-0.53479432869214
57391096,0.816091954023,146,-0.31169796068797995,informer,informer,informer
57391097,0.862385321101,259,-0.2335963321679801,0.834782608696,145,-0.5749150695735701
57391875,0.887640449438,313,-0.20985800632096,0.8989898989899999,339,-0.3608102379743601
57392873,0.8356164383560001,196,-0.3055806187847699,0.7162162162160001,78,-0.8049835681455499
57393604,0.8405797101450001,205,-0.30997170809725993,0.7837837837839999,37,-0.7512212511182902
57394599,0.820512820513,160,-0.29906624559566,0.85393258427,166,-0.53878131945038
57394600,0.716417910448,24,-0.35110050032261997,0.8571428571430001,258,-0.43669076036521975
57394601,0.793103448276,81,-0.32359800594233,0.8613861386139999,106,-0.5138654068751101
57394602,0.777777777778,57,-0.31617910436118,0.8679245283020001,122,-0.5259217477895197
57395310,0.7951807228919999,104,-0.3293768169222401,0.8421052631579999,116,-0.65317475904658
57395317,0.8125,134,-0.30281573906385,0.8518518518520001,83,-0.5707636728804798
57396350,0.8709677419349999,278,-0.24367650539128002,0.883495145631,275,-0.45775156101779
57396351,0.835443037975,194,-0.28085778422615004,0.85393258427,215,-0.51641998970936
57396352,0.805555555556,126,-0.32937208870641,0.8571428571430001,187,-0.5348527985554998
57396353,0.835164835165,193,-0.26479214196386,informer,informer,informer
57398144,0.819277108434,149,-0.29822749980395,0.758620689655,55,-0.79802127614329
57398145,0.8804347826090001,293,-0.22241362357212996,0.822916666667,138,-0.62667898073856
57398146,0.855769230769,245,-0.25257877369088,0.837837837838,195,-0.5214877207824301
57398147,0.875,286,-0.25436742356284003,0.8404255319149999,62,-0.5765102269441402
57398148,0.7260273972600001,35,-0.34464193665235,0.816091954023,123,-0.6191907844500197
57398149,0.842857142857,220,-0.28895821537843003,0.7,75,-0.8158929587023802
57398150,0.933333333333,346,-0.15865744190673003,0.918367346939,323,-0.36262136850519
57398151,0.776470588235,55,-0.33898046834922996,0.86,100,-0.5173604808623
57398152,0.8068181818179999,105,-0.32913901821255,0.85,79,-0.5420808623188401
57398153,0.8181818181820001,141,-0.2721681779826799,0.866071428571,119,-0.5403943876833801
57398154,0.7424242424240001,41,-0.39434173404945994,0.865853658537,115,-0.55722768867302
57398861,0.883720930233,303,-0.24228766897563997,0.8842105263160001,233,-0.5466967097051301
57398866,0.731343283582,38,-0.35459531658573,0.8823529411759999,179,-0.45724331180424016
57398867,0.837837837838,200,-0.26203137605405,0.896551724138,299,-0.39363635895546
57399799,0.8227848101270001,164,-0.29881710280503987,0.855555555556,172,-0.5449165208865797
57399800,0.786516853933,65,-0.29694789125563004,0.88679245283,197,-0.5027336491116101
57399801,0.9176470588240001,343,-0.21889801281751992,0.657894736842,11,-0.8428496769496301
57399802,0.819444444444,150,-0.28876527186953,0.855421686747,246,-0.49671414498245986
57399803,0.8142857142859999,138,-0.2521948014963001,0.879518072289,326,-0.39226473585025984
57399804,0.7741935483869999,62,-0.32141170755673004,0.853333333333,243,-0.39298050177977006
57399805,0.7625,54,-0.28860856515736,0.864583333333,285,-0.39139310815305994
57400541,0.844155844156,215,-0.2649625353583801,0.862068965517,257,-0.5270560343623099
57400542,0.885714285714,312,-0.20872663733987998,0.926829268293,344,-0.3130099891494598
57400544,0.458333333333,13,-0.47704255781622,0.849315068493,229,-0.4895853966299199
57400545,0.8082191780820001,111,-0.31228903908272,0.8977272727269999,245,-0.5055667298649003
57401572,0.860465116279,256,-0.25212175248854996,0.875,149,-0.47448975620890993
57401573,0.918604651163,344,-0.17622526221845994,0.904255319149,274,-0.39507244906883004
57401574,0.816901408451,137,-0.29463301124705005,0.83950617284,61,-0.6213728242335103
57401575,0.863636363636,265,-0.24853877092633,0.865979381443,118,-0.53877737202208
57403316,0.883720930233,305,-0.22936811541188995,0.822222222222,135,-0.5918572987992798
57403317,0.8505747126440001,236,-0.27357693736784994,0.888888888889,205,-0.4820531277346701
57403318,0.714285714286,22,-0.36150045626642,0.837209302326,189,-0.5465475828721
57403319,0.786516853933,67,-0.29733742303785,0.88679245283,199,-0.48557227785668006
57403320,0.833333333333,192,-0.24561672501270002,0.9125,341,-0.38040319102940007
5793317,0.904109589041,324,-0.27387005124283,0.65671641791,10,-0.85955770995504
579429,0.9459459459460001,348,-0.13730917443119986,0.871794871795,133,-0.4681804064186
599038,0.861538461538,260,-0.24877318494263004,0.88,301,-0.42958617964309004
6518526,0.732394366197,37,-0.33615936373236,0.876404494382,206,-0.5177626115552301
6539046,0.885714285714,309,-0.25378005749938,0.666666666667,13,-0.8187193978379398
6539049,0.860759493671,255,-0.29085606052823,0.6842105263160001,14,-0.8269960462863298
6539056,0.911392405063,340,-0.22606772347497,0.628571428571,5,-0.8756673761190898
6539075,0.9078947368420001,337,-0.21594378671533992,0.5,1,-1.10505623852971
6539081,0.904761904762,328,-0.22124067297931993,0.56338028169,2,-0.9988694599911501
6539085,0.887640449438,315,-0.25727536044638,0.6867469879520001,17,-0.8031360690258098
6539086,0.9130434782610001,341,-0.24222493883345994,0.7209302325579999,29,-0.7801759830374102
6539087,0.9069767441859999,336,-0.24775607970192007,0.7,20,-0.7942246421591099
6539089,0.919540229885,345,-0.23676428032127006,0.7,22,-0.7547785452496101
6539093,0.8933333333329999,318,-0.25682991163027,0.69014084507,19,-0.7866535464157399
6539097,0.904109589041,326,-0.25521334353113995,0.714285714286,26,-0.7399832141782
6539099,0.905405405405,332,-0.26341284539196996,0.7,23,-0.75332529613847
6539107,0.883116883117,306,-0.22232747091174,informer,informer,informer
6539108,0.868421052632,272,-0.28926960750047004,informer,informer,informer
6539364,0.830985915493,186,-0.28235174740017993,0.396551724138,6,-1.1347453278495299
6539369,0.837837837838,195,-0.28087816736815996,0.372881355932,3,-1.1717077301612
6539382,0.827160493827,176,-0.28924926754787,0.521126760563,27,-0.9451311013469901
6539385,0.776315789474,68,-0.34351881057172995,0.507246376812,21,-0.9854521687945199
6539390,0.79012345679,92,-0.32159414349705995,0.615384615385,48,-0.83718420300028
6539397,0.805194805195,97,-0.32606701141153005,0.5,18,-0.9487957068729298
6539409,0.8,114,-0.30683370100680996,0.605263157895,36,-0.9137373675616001
6539411,0.7066666666670001,14,-0.38451752828804,0.592105263158,33,-0.88260883097024
6539412,0.694444444444,10,-0.40242436264728,0.613333333333,42,-0.8882371309092898
6539413,0.717948717949,26,-0.37714807495041003,0.641975308642,57,-0.8475464413134198
6539414,0.7105263157889999,16,-0.38556565033591,0.615384615385,51,-0.87135347163968
6539417,0.8101265822779999,132,-0.2914857235364401,0.613333333333,45,-0.86234878704859
6539418,0.821428571429,162,-0.27978338292432,0.6202531645570001,54,-0.8470015520764902
6539422,0.83908045977,206,-0.26768331195173994,0.6125,39,-0.8485125296407698
6539424,0.788732394366,82,-0.32114464045122,0.588235294118,30,-0.8590421167348401
6539430,0.7948717948720001,102,-0.3288360747234499,0.666666666667,66,-0.7553658547307299
6539439,0.8235294117649999,166,-0.27891814915272006,0.7209302325579999,81,-0.7060267488593601
6539440,0.760563380282,50,-0.35545213974915,0.693333333333,72,-0.7701986050815302
6539451,0.792452830189,79,-0.27409148107059,0.84375,70,-0.5169351292743299
6539453,0.736842105263,39,-0.34583524676645994,0.845070422535,73,-0.59638408492773
6539466,0.8656716417910001,271,-0.25057857805563,0.821917808219,86,-0.59488515899617
6539478,0.852941176471,239,-0.24432413872437,0.8421052631579999,64,-0.54361067013088
6539482,0.84375,211,-0.25722735643188,0.849315068493,77,-0.5198441306282701
6539487,0.845070422535,217,-0.2288806879564,0.864197530864,109,-0.4676478886497902
6539502,0.8676470588240001,275,-0.2379557164287199,0.855263157895,91,-0.5153399317712302
6539521,0.8840579710140001,308,-0.19419771242008993,0.8987341772149999,250,-0.3673278709110701
6539522,0.75,46,-0.30966977702597,0.90243902439,266,-0.41252266581864
6539567,0.734375,42,-0.36662606813332,0.9036144578309999,269,-0.4732766360234801
6539574,0.847222222222,230,-0.26911970401559,0.8928571428569999,220,-0.49036280736061033
6539584,0.846153846154,226,-0.27785598269058,0.888888888889,259,-0.5150754666223002
6539592,0.859154929577,253,-0.25900235680982,0.890243902439,271,-0.48932019426719014
6539597,0.876712328767,288,-0.26597750825117,0.7733333333329999,35,-0.6649327231079001
6539598,0.851351351351,235,-0.28860746591252995,0.8125,47,-0.62374538523789
6539599,0.84,201,-0.29254679580969,0.872093023256,134,-0.5458269877113199
6539600,0.8648648648649999,262,-0.2749838247250001,0.853658536585,88,-0.53877165187107
6539603,0.849315068493,232,-0.27338952814249,0.9069767441859999,287,-0.47326730457647015
6539607,0.8676470588240001,266,-0.2705552566025199,0.8987341772149999,253,-0.4820007063310502
6539611,0.837837837838,202,-0.27228181422815995,0.8705882352940001,238,-0.5243774664138299
6539617,0.87323943662,284,-0.28109667974435,0.714285714286,28,-0.79626441434654
6539620,0.838235294118,197,-0.3012902654426699,0.728571428571,31,-0.8037161179222498
6539751,0.791044776119,73,-0.28597586333939,0.890243902439,319,-0.45296834125151997
6603857,0.805194805195,99,-0.27231781334842997,0.813953488372,114,-0.5932757482641
70682205,0.8804347826090001,295,-0.22704112967802992,0.892156862745,268,-0.5257607252790499
70696859,0.881720430108,298,-0.22905876690041999,0.8823529411759999,181,-0.5459806141112501
766948,0.92,347,-0.1539112214866699,0.890243902439,211,-0.43286643747549003
9604911,0.8,89,-0.30553576944002003,0.837209302326,192,-0.5027108955065899
9604912,0.732394366197,40,-0.36604508521432993,0.863636363636,260,-0.49491437776004
9604915,0.813333333333,125,-0.29964859262812005,0.862068965517,273,-0.46282004835949
9604922,0.805194805195,101,-0.30152684612994,0.840909090909,210,-0.5417724315450599
9604926,0.8414634146340001,207,-0.231940329402,0.833333333333,168,-0.5167233623966101
9604940,0.791666666667,77,-0.31265181219184995,0.831325301205,159,-0.53860336970404
9604943,0.8,91,-0.31336341136777,0.8505747126440001,234,-0.5445012750881
9604948,0.8101265822779999,119,-0.28828417963019004,0.8571428571430001,95,-0.5778061062468997
9604958,0.7972972972969999,85,-0.30942587580945,0.8352941176469999,177,-0.5073731638959602
9604970,0.8157894736839999,140,-0.28678900906593,0.863636363636,279,-0.4209945884747999
